YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.5000000	0.1649432	0.9976634	0.3677341	0.3562185	0.3003984	1.0000000	0.3477023	1.0000000	0.5377256	0.5346686	0.8242081	0.9905461	0.2181110	1.0000000	1.0000000	0.8999902	0.6870077	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.2098200	0.3353728	0.5569882	0.5148334	0.9590163	0.8629356	0.3255872	0.1654150	0.8357522	0.9297232	0.4514080	0.9709147	0.7583011	0.5415601	0.9961292	0.6343702	0.1960681	0.5527374	0.9951959	0.7068156	0.0444562	0.4968303	0.3521238	0.0331660
1.0000000	0.3744621	0.9497234	0.1704565	0.7971883	0.3003904	1.0000000	0.3477004	1.0000000	0.5377271	0.5346686	0.8242056	0.9905461	0.2181115	1.0000000	1.0000000	0.8999883	0.6870068	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057801	0.7795748	0.5569882	0.5148356	0.9590163	0.8629368	0.3255866	0.1654163	0.8357559	0.9297232	0.6457836	0.9987838	0.7583011	0.5415601	0.9961291	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968347	0.3318220	0.0331660
1.0000000	0.7486291	0.2899571	0.1704571	0.7971883	0.3003904	1.0000000	0.3477139	1.0000000	0.5377144	0.5346686	0.8242224	0.9905467	0.2181086	1.0000000	1.0000000	0.9000029	0.6870138	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057794	0.7795761	0.5569882	0.5148188	0.9590163	0.8629294	0.3255911	0.1654062	0.8357290	0.9297232	0.6457835	0.9987838	0.7583014	0.5415601	0.9961296	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968020	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.0852308	0.7971883	0.3003904	1.0000000	0.3477016	1.0000000	0.5377271	0.5346686	0.8242079	0.9905460	0.2181107	1.0000000	1.0000000	0.8999891	0.6870072	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.0656835	0.7795741	0.5569882	0.5148348	0.9590163	0.8629351	0.3255868	0.1654158	0.8357539	0.9297232	0.6457836	0.9999315	0.7583008	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968322	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.3986049	0.3003956	1.0000000	0.3477025	1.0000000	0.5377254	0.5346686	0.8242083	0.9905461	0.2181110	1.0000000	1.0000000	0.8999905	0.6870078	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057799	0.3993931	0.5569882	0.5148331	0.9590163	0.8629355	0.3255872	0.1654148	0.8357518	0.9297232	0.4663150	0.9987838	0.7583011	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968298	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.7971883	0.1502166	1.0000000	0.3477004	1.0000000	0.5377271	0.5346686	0.8242056	0.9905461	0.2181115	1.0000000	1.0000000	0.8999883	0.6870068	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057801	0.7795748	0.5569882	0.5148356	0.9590163	0.8629368	0.3255866	0.1654163	0.8357559	0.9297232	0.3407083	0.9987838	0.7583011	0.5415601	0.9961291	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968347	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704564	0.7971883	0.1793413	0.5000000	0.3477024	1.0000000	0.5377263	0.5346686	0.8242089	0.9905452	0.2181105	1.0000000	1.0000000	0.8999900	0.6870075	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1511517	0.7795741	0.4296826	0.5148338	0.9590163	0.8629346	0.3255870	0.1654153	0.8357523	0.9297232	0.3708831	0.9987838	0.7583008	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7072062	0.0867032	0.4968302	0.3318211	0.0331660
1.0000000	0.7486291	0.5798312	0.1606763	0.7971883	0.3003904	1.0000000	0.1738635	1.0000000	0.5377254	0.5346686	0.8242086	0.9714382	0.2181108	1.0000000	1.0000000	0.8999906	0.6837822	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1007072	0.5589934	0.5569882	0.5148331	0.9590163	0.8629352	0.3255873	0.1682925	0.8357516	0.9297232	0.6457836	0.9990486	0.7583010	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968294	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1832708	0.7971883	0.3003904	1.0000000	0.4321634	0.5000003	0.5377254	0.3968744	0.8242086	0.9947122	0.2181108	1.0000000	1.0000000	0.8999906	0.6876876	1.0000000	1.0000000	0.2888749	0.5661948	1.0000000	1.0000000	0.7040237	0.1507528	0.1124368	0.8137625	0.5569882	0.5148331	0.9061720	0.8629352	0.3255873	0.1648077	0.8357516	0.9297232	0.6459507	0.9983651	0.7583010	0.2327435	0.9961292	0.6343702	0.0054511	0.5527374	0.9738187	0.7069123	0.0444562	0.4968294	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1618701	0.7971883	0.3003904	1.0000000	0.2227243	1.0000000	0.3243310	0.5346686	0.6385660	0.9777726	0.3563055	1.0000000	1.0000000	0.7005790	0.6473547	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1013230	0.6568988	0.5569882	0.7531891	0.9590163	0.9786428	0.2544699	0.3115757	0.9650888	0.9297232	0.6457836	0.9990187	0.7092037	0.5415601	0.9914027	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.7516911	0.3318220	0.0331822
1.0000000	0.7486291	0.5798312	0.1704565	0.7971883	0.3003904	1.0000000	0.3477004	1.0000000	0.5377271	0.2673490	0.8242056	0.9905461	0.2181115	1.0000000	1.0000000	0.8999883	0.6870068	1.0000000	1.0000000	0.2888749	0.5954191	1.0000000	1.0000000	0.7040237	0.0964289	0.1057801	0.7795748	0.5569882	0.5148356	0.7946546	0.8629368	0.3255866	0.1654163	0.8357559	0.9297232	0.6457836	0.9987838	0.7583011	0.5415601	0.9961291	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968347	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.2047343	0.7971883	0.3003904	1.0000000	0.5203345	1.0000000	0.7559160	0.5346686	0.4803540	0.9969544	0.1528003	1.0000000	1.0000000	0.9601555	0.7532125	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1239840	0.8335019	0.5569882	0.4931788	0.9590163	0.6273813	0.3461896	0.1185822	0.6066531	0.9297232	0.6457836	0.9974031	0.7699856	0.5415601	0.9792242	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.3051736	0.3318220	0.0331635
1.0000000	0.7486291	0.5798312	0.1704563	0.7971883	0.3003904	1.0000000	0.3477016	1.0000000	0.5377271	0.5346686	0.8242079	0.4953016	0.2181107	1.0000000	1.0000000	0.8999891	0.5146280	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057800	0.7795741	0.5569882	0.5148348	0.9590163	0.8629351	0.3255868	0.3095412	0.8357539	0.9297232	0.6457836	0.9987838	0.7583008	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968322	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.7971883	0.3003904	1.0000000	0.3477004	1.0000000	0.5377271	0.5346686	0.8242056	0.9905461	0.1090563	1.0000000	1.0000000	0.9839594	0.8311676	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057801	0.7795748	0.5569882	0.5148356	0.9590163	0.8629368	0.3537785	0.1007542	0.3515650	0.9297232	0.6457836	0.9987838	0.7742534	0.5415601	0.9961291	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.1699205	0.3318220	0.0331660
