YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.0000000	0.0351734	1.0377050	0.4970773	0.0638517	0.2945723	1.0534830	0.3468832	0.9889612	0.5060650	0.4972764	0.8572297	1.0693402	0.2236317	0.8556315	1.1427575	0.8909083	0.7376843	1.0211329	1.0402526	0.3301235	0.4574829	1.0461214	0.9989644	0.7155838	0.4626677	0.2443449	0.2178547	0.5823327	0.4946946	0.9727712	0.8463742	0.3773094	0.1965653	0.8320836	0.8697089	0.3812599	1.0682866	0.7363633	0.5764282	1.0475354	0.6237274	1.1107244	0.6427466	1.0501259	0.6094164	0.0572972	0.5394050	0.8742935	0.0449642
1.0921577	0.0000000	1.0354500	0.1793135	0.7779576	0.2441566	1.0085519	0.3337700	1.0826299	0.5431148	0.6110535	0.8698054	0.8615030	0.2311058	1.0476443	0.9396815	0.8897668	0.7061155	1.0976437	0.9764769	0.3299258	0.4612798	0.9891417	1.0386008	0.6822232	0.4561052	0.1383004	0.7343576	0.5873958	0.4544954	1.0275074	0.8010695	0.3222028	0.1835668	0.6588724	0.9253102	0.5907556	0.9987569	0.7296029	0.6246749	1.0573186	0.5740396	0.0160088	0.5287691	0.9798638	0.7244479	0.0612015	0.3520554	0.3479504	0.0299683
1.1116509	0.7212439	0.0004590	0.1593968	0.8274864	0.3155232	0.9934390	0.3522977	0.9855524	0.5221512	0.5403904	0.8495827	1.0104451	0.2537360	1.0974751	1.0564870	0.9307290	0.6885748	1.0184147	1.0822538	0.2645465	0.5162221	0.9697724	1.1880981	0.7321550	0.4247461	0.1113960	0.7733210	0.5306068	0.4939013	0.9198407	0.8634405	0.3742350	0.1884077	0.9278877	0.9479389	0.7408376	0.9125528	0.7682198	0.5309049	1.0156429	0.6297098	0.0036014	0.3599568	1.0675505	0.7105725	0.0567141	0.5365002	0.3308342	0.0439366
1.1458120	0.9093373	0.5120293	0.0000000	0.8828936	0.3350513	1.0769863	0.3811162	0.9662149	0.5217299	0.5291109	0.8674092	0.8844121	0.2889190	1.0404527	0.9737329	0.7575937	0.7606142	0.9923933	1.0610639	0.2716973	0.4818351	1.0359002	0.9931172	0.6424080	0.2794074	0.0428861	0.7609194	0.6205470	0.4834701	1.0485555	0.8441358	0.3377373	0.1573987	0.9420907	0.9292932	0.5740830	1.0543386	0.7441181	0.5167785	0.9987160	0.6725918	0.0134552	0.5314940	0.9013692	0.7570997	0.0283935	0.5606876	0.3174289	0.0230395
1.0995221	0.8794619	0.5502314	0.1613621	0.0006522	0.7498442	1.0362876	0.3369994	0.9517334	0.4838139	0.5996383	0.8495988	1.0647231	0.2232252	0.8986497	0.8976477	0.8119675	0.5942661	1.0453848	0.9698629	0.2521240	0.4667191	0.9990756	1.0308245	0.7712181	0.4373235	0.1309086	0.1356907	0.5163810	0.5942446	0.8620947	0.9949131	0.3960566	0.1561958	0.9145684	0.9222305	0.5957384	1.0242876	0.8213576	0.5210086	1.0305268	0.6516121	0.0038558	0.5733627	1.0742933	0.7427523	0.0385482	0.5435438	0.3221039	0.0282839
0.9451255	0.7131931	0.5749740	0.2330422	0.7772531	0.0000000	0.9809497	0.3452374	1.0276446	0.5888158	0.5248714	0.8853250	1.1588218	0.2131255	1.1469259	0.9942345	0.9974465	0.7172843	1.0360551	1.0187075	0.3171007	0.5179812	0.9974874	1.0407473	0.7345827	0.3979288	0.1296091	0.7672021	0.6127284	0.6384310	0.9227721	0.8976335	0.3459572	0.1432513	0.8730035	0.9446195	0.2651369	1.0057037	0.8237893	0.5543869	1.0050220	0.6583718	0.0125609	0.5908229	1.0011540	0.6968762	0.0391612	0.5139687	0.4354795	0.0401726
1.0370448	0.6427582	0.7117813	0.1512692	0.8014317	0.0023570	0.0000000	0.2971752	0.9792529	0.5673869	0.5586749	0.9041895	0.8741344	0.2353340	1.0254034	0.9992217	0.8702442	0.6974120	1.0032179	1.0377027	0.3172566	0.4979504	1.0990821	0.9707696	0.7029856	0.3931984	0.2614224	0.7142346	0.4502419	0.5358176	1.1108298	0.9008487	0.3287884	0.2733774	0.9266820	0.8340857	0.2642131	1.1417428	0.7495666	0.5042223	1.0175777	0.6697183	0.0005440	0.5396424	1.0634027	0.8981361	1.1726707	0.5826245	0.3216095	0.0470738
1.0010640	0.8665464	0.5383897	0.1666330	0.8635605	0.3176149	1.0628316	0.0000000	1.0491927	0.5770902	0.5485969	0.7881763	0.9892061	0.2042236	1.0806058	1.0540385	0.8296342	0.6705684	0.9983292	0.9484729	0.2954821	0.4971667	1.0691252	0.9913045	0.7789102	0.3509226	0.1008784	0.1376645	0.5437925	0.5368392	1.0533947	1.0039409	0.3534051	0.2032558	0.8242016	0.9104574	0.6761634	0.9956918	0.7554186	0.5424270	1.0492884	0.6647336	0.0027402	0.4586621	1.0268617	0.8430109	0.0511478	0.5810001	0.3842068	0.0563522
0.9790786	0.6711261	0.7285766	0.2391290	0.8000679	0.2801887	0.9984242	0.6390565	0.0000000	0.6495483	0.1652450	0.7959780	1.0291296	0.2076413	1.0328997	1.0831217	0.9225080	0.7663991	1.0404900	0.9645619	0.3192945	0.6342763	0.9818273	1.0455457	0.7123503	0.1100086	0.2206301	0.7793598	0.4672454	0.4776835	0.6856995	0.7995908	0.3385516	0.2181233	0.8688454	1.0007928	0.9042224	0.9427327	0.6858300	0.0070094	1.0068656	0.6945723	0.0029504	0.6387458	0.0738758	0.9650089	0.0404952	0.5205444	0.2858762	0.0306296
1.0155022	0.7963922	0.5636833	0.1419505	0.7784283	0.2793754	1.0877854	0.1523140	1.0181774	0.0000000	0.4895031	0.6500982	0.9178584	0.9265745	1.0518111	0.9765389	0.1587315	0.6625023	1.0377645	1.0289834	0.3009755	0.4870303	1.0125325	1.0149557	0.7149527	0.3102672	0.1088200	0.4909178	0.5981820	0.9676230	0.9790337	1.0321406	0.1011870	0.7026688	0.9960342	1.0014103	0.6707698	1.0719405	0.3482098	0.5410532	0.9728653	0.6558921	0.0045187	0.5771318	1.0131785	0.7004261	0.0259882	1.0588404	0.3448389	1.0854064
