YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0108847	0.7155104	0.4302747	0.1569224	0.7565015	0.4246039	0.8816797	0.4919964	0.9216535	0.5486843	0.4458180	0.7568169	1.0004596	0.2824537	0.9815054	1.0590439	0.9258588	0.6237853	0.9718916	1.0193897	0.1631841	0.6723516	1.0386848	1.0647974	0.7040234	0.0892265	0.3652410	0.9093823	0.2875906	0.5617479	0.9797142	0.7607209	0.0694071	0.2200053	0.7666245	0.9638181	0.6402996	0.5884467	0.8327520	0.4778740	0.9040118	0.9555428	0.0092777	0.1799818	1.0705446	0.3710891	0.0159987	0.6151649	0.1879266	0.0002288
0.9840029	0.7574047	0.5172721	0.0603228	0.8522816	0.4603326	0.7517364	0.3805658	1.0045147	0.4796049	0.4802499	0.8135896	0.8981279	0.1877699	0.9083474	1.0119332	0.9509577	0.8836874	1.0195929	0.9712363	0.1849430	0.7239583	1.0433712	0.9978053	0.7942708	0.2429257	0.2127972	0.8177879	0.2879524	0.5877890	0.8584866	0.7920134	0.0278934	0.3139099	0.5821295	0.5384891	0.6201484	0.5738328	0.7101027	0.6059378	0.9779992	0.5381101	0.0076204	0.4429136	1.0385763	0.6790994	0.0784960	0.5608184	0.5553534	0.0218743
0.9732538	0.8667379	0.4153172	0.0223774	0.8255780	0.0602280	0.9989760	0.4343123	0.7337549	0.5671359	0.5691919	0.8033362	0.9611099	0.1551200	0.9514301	0.8928763	0.6950584	0.4652873	0.9245722	1.0994667	0.2236240	0.2082405	1.0627986	0.8181995	0.7767470	0.8167349	0.1149279	1.0622042	0.5314001	0.4292594	0.9949834	0.8150943	0.2155892	0.0764947	0.2940201	1.0138091	0.3933579	0.8618731	0.6668104	0.5845262	1.0123207	0.7680604	0.0045832	0.6956210	0.9814317	0.4531673	0.0319131	0.2759479	0.6552999	0.0007331
1.0006689	0.8088300	0.5071641	0.2360468	0.7384561	0.1040404	1.0144234	0.4772079	0.9954700	0.5775642	0.8042115	0.7149334	0.9810040	0.1928492	0.6486298	1.1065957	0.8345037	0.9481439	0.9733600	0.5485384	0.2315459	0.4276773	0.7948605	0.9979614	0.6590726	0.6912024	0.0498263	0.8227722	0.5771036	0.5256885	0.9255832	0.4894090	0.0783563	0.5841301	0.7203780	0.5642580	0.1923814	0.9667419	0.8094030	0.5605134	0.9265974	0.6407151	0.0079678	0.5388169	0.9567574	0.6899481	0.0121909	0.3079282	0.3359207	0.0009090
0.9524454	0.6947839	0.4118449	0.0341410	0.8889411	0.6568857	1.1015865	0.5362834	1.0032296	0.4481501	0.6517500	0.9665933	0.9740081	0.2824024	0.9970412	0.7236884	0.8073971	0.5445254	0.9365226	0.9764309	0.1262468	0.2856813	0.8370608	1.1035404	0.7095006	0.7051356	0.0505734	1.0284444	0.5493342	0.5051082	1.0373456	0.9433415	0.3196206	0.3316593	0.8941857	0.8283325	0.8459291	0.9467366	0.6879842	0.4828404	0.8796605	0.5581242	0.0098146	0.2727931	0.9327465	0.5821261	0.0505600	0.6550268	0.6091507	0.0374614
0.9278692	0.6611821	0.5665294	0.3702213	0.6715729	0.2341174	1.0403867	0.2231126	1.0178462	0.6201659	0.3268303	0.8599637	0.8053589	0.1763719	0.8080559	0.9966224	0.8951517	0.8133744	1.0168240	1.0148433	0.2903200	0.6932704	0.9822916	1.1012864	0.6534107	0.2625849	0.2110913	0.7714465	0.7507673	0.1789160	0.9228324	0.8130782	0.3615333	0.4828187	0.8881015	0.7081366	0.5392403	1.0193240	0.8682929	0.5199215	0.9501686	0.5621471	0.0030588	0.7429665	0.9996409	0.6341209	0.0108681	0.5163522	0.5905534	0.0005702
0.9573041	0.9151122	0.4473620	0.2832112	0.8036757	0.0696634	0.9028303	0.1601120	1.0364374	0.3441064	0.5280924	0.6146451	0.7965056	0.3148871	1.0640210	0.9868956	0.6966113	0.9523267	0.9753926	0.5766655	0.3021538	0.1806547	1.0621504	1.0964702	0.9380338	0.1957717	0.1052144	0.6167932	0.2089225	0.6471079	0.9339292	0.9236944	0.0622707	0.4439545	0.9818353	0.8573283	0.2678542	1.0187037	0.8003699	0.6009020	1.0290484	0.6217025	0.0024025	0.5260760	0.9647877	0.7321733	0.0479797	0.7226130	0.1385770	0.0000438
0.6945865	0.4631308	0.9368569	0.5846081	0.6358422	0.4801932	0.6106055	0.8958064	1.0855847	0.6115951	0.8152039	0.8555021	0.9852218	0.2497920	0.7451771	0.7251122	0.7138822	0.5425131	1.0665005	0.7565273	0.2862856	0.0913162	0.9838962	1.0555764	0.8176526	1.0132826	0.4649546	1.0146015	0.5515567	0.3749729	0.9547224	0.7436406	0.3103085	0.4463805	0.7507432	0.9716050	0.2437913	0.7685072	0.7157800	0.8311457	0.9722825	0.5550258	0.0142940	0.4514881	1.0298469	0.6389672	0.0628189	0.6521194	0.4671152	0.0002099
0.7071895	0.2945907	1.0017730	0.3133089	0.5727693	0.4326909	0.7162975	0.4789430	0.7662520	0.4366633	0.0968112	0.8852259	1.0113496	0.1011272	0.9516484	1.0206031	0.8713454	0.9874641	0.8017508	0.9377981	0.1130114	0.7289705	0.7521735	1.0479582	0.5586804	0.0037309	0.5044168	0.8795852	0.4770161	0.3386489	0.7457987	0.8353744	0.1837494	0.0187362	0.2928921	0.9517471	0.6573982	0.9047000	0.7363712	0.5325515	0.7926279	0.8580013	0.0472429	0.0739257	1.0213808	0.5098832	0.0285077	0.1990506	0.6867299	0.0003487
0.7378694	0.6337282	0.6370219	0.1811377	0.5545120	0.1765541	1.0113325	0.3036268	1.0636320	0.4879193	0.5008417	0.8996410	0.8780247	0.2084625	0.9247045	1.1069068	0.9679697	0.9631608	0.6018549	0.9563668	0.3639381	0.7274139	1.0366807	0.8839115	0.3739712	0.4803857	0.1304631	0.5408219	0.7962222	0.5991013	1.0208164	0.9380555	0.6926175	0.5402032	0.7920291	0.3781116	0.5731067	0.7695252	0.7922893	0.5781487	1.0096082	0.9002411	0.0234413	0.6753633	0.9789666	0.7292238	0.0144589	0.3969358	0.8157546	0.0364759
