YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.0000000	0.1211272	1.0000000	0.9974878	0.5912263	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2405944	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0585300	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.3469126	0.4643900	0.2615952	0.0591457	0.2128180	0.6661627	0.3257947	0.9627383	0.4594532	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0000028	1.0000000	0.9974878	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931322	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.1211137	0.0000000	0.7596374	0.5912263	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2405947	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.2959690	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.0603909	0.2199902	0.3191371	0.9999787	0.4055151	0.2812692	0.5082235	0.3015580	0.9983247	0.3148126	0.6512542	0.5926999	0.4643900	0.2615952	0.0778226	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.3411515	0.9275376
0.1877160	0.0089408	1.0000000	0.0000000	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.0427272	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.9292454	0.2199902	0.3191371	0.9999787	0.4055151	0.3836840	0.5082235	0.3015580	0.0085008	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.2461308	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.0000029	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931322	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.2487727	1.0000000	0.9974878	0.1686439	0.0000055	1.0000000	1.0000000	0.9618596	1.0000000	0.2345642	0.7584986	1.0000000	1.0000000	0.9965175	0.9998052	0.3137633	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601505	0.2199902	0.3191371	0.9999787	0.4055151	0.7382133	0.5082235	0.6273613	0.9990161	0.3148126	0.6512542	0.2051066	0.7374582	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4369749	0.4494869	0.4072079	0.9275809
0.1877160	0.0000055	1.0000000	0.9974878	0.4249582	1.0000000	0.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931322	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.3408769	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.6504086	1.0000000	1.0000000	0.0000001	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.9997720	0.9999787	0.4055151	0.1931322	0.9999907	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.9446579	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.4249582	1.0000000	1.0000000	1.0000000	0.0000002	1.0000000	0.2406778	0.2093981	1.0000000	1.0000000	0.9965175	0.9998052	0.0546436	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.8010136	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.9411624	0.7445611	0.6904889	0.7478987
0.1877160	0.0089408	1.0000000	0.5862035	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	0.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9693221	0.9998052	0.2749511	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0608082	0.2199902	0.3191371	0.6298307	0.4055151	0.3362127	0.5082235	0.3015580	0.9972221	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0981553	0.9999993	0.8106901	0.2630989	0.0226368	0.4566113	0.0093558	0.7445611	0.6904889	0.9275376
