YBL103C	YCR095C	-
YBL103C	YCR096C	-
YBL103C	YCR097W	-
YBL103C	YDR041W	+
YBL103C	YDR078C	-
YBL103C	YGR271CA	-
YBL103C	YLR304C	+
YBL103C	YMR019W	+
YBL103C	YMR228W	+
YCL067C	YGR044C	-
YCR096C	YCR040W	-
YCR097W	YCR040W	-
YCR097W	YGR044C	+
YDR081C	YDR463W	+
YDR253C	YGL254W	+
YDR253C	YGR206W	+
YDR253C	YIL014W	+
YDR253C	YIR017C	+
YDR253C	YLR180W	+
YDR253C	YPR168W	-
YDR421W	YCL067C	-
YDR421W	YDR375C	-
YDR463W	YCR095C	-
YDR463W	YCR096C	-
YDR463W	YDR078C	-
YDR463W	YDR098CA	+
YDR463W	YLR262C	+
YDR463W	YMR019W	-
YDR463W	YMR228W	-
YGL254W	YGR271CA	-
YGL254W	YJR044C	-
YGL254W	YMR238W	+
YGL254W	YOR140W	+
YGR044C	YIL014W	-
YGR044C	YLR065C	+
YGR044C	YOR140W	+
YHR006W	YCR040W	-
YHR006W	YDR101C	-
YHR006W	YFL002WA	-
YJL056C	YCL067C	+
YJL056C	YCR040W	+
YJL056C	YHR145C	-
YJL056C	YJL188C	+
YJL056C	YML065W	+
YJR147W	YBR166C	-
YJR147W	YMR019W	-
YJR147W	YNL014W	-
YJR147W	YOR115C	-
YKL020C	YCR096C	+
YKL020C	YDR041W	+
YKL062W	YBR166C	-
YKL062W	YCR096C	-
YKL062W	YDR098CA	-
YKL062W	YIL162W	+
YKL062W	YJL188C	+
YKL062W	YMR019W	-
YKL062W	YMR228W	-
YKR034W	YBR166C	+
YKR034W	YCR040W	-
YNL103W	YIR017C	+
YNL103W	YLR180W	+
YOL067C	YCR096C	-
YOL067C	YGL254W	+
YOL067C	YLR262C	-
YOL067C	YLR304C	+
YOL067C	YMR019W	-
YOL067C	YMR228W	-
YOL089C	YCR096C	-
YOL089C	YCR097W	+
YOL089C	YDR098CA	-
YOL089C	YGR271CA	-
YOL089C	YKL062W	-
YOL089C	YMR019W	-
YOR140W	YIL162W	-
YPL038W	YGL254W	+
YPL038W	YIR017C	+
YPL038W	YLR180W	+
YPL038W	YPR168W	-
YPR199C	YCR040W	+
YPR199C	YCR096C	-
YPR199C	YJR044C	-
