YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1631669612803623	0.11554075941354648	-0.12291846019684607	0.3871189751482181	-0.017928509279293986	0.3778964683295974	0.23559195423555843	0.24342469514998044	-0.08421921818588683	-0.11921013173593045	-0.010126857878395798	-0.7787849988476487	-0.23454913706884517	0.14156588060987219	0.1034002761215358	-0.07546676271476255	-0.08254159277127807	-0.13432607106894184	0.13816371320688575	-0.36943874607371513	0.2112816732607514	0.3571440835416132	-0.28655454801498004	-0.19794798211450496	-0.14428259647812874	0.09278896312852775	-0.2913982377832255	0.6616684260820477	0.1819947422561056	-0.06135683114884476	-0.1697922872670976	-0.13423904259359365	-0.02958375481173019	0.07218447036103891	-0.3143064030578622	0.16802005420838773	-0.0354324648048541	0.2807871871123928	0.3643687802383939	0.5998669104391321	0.6520439861862316	-0.0021466080544117663	0.4941838264406007	0.32027366840030574	0.0034031651986535755	0.2421788110750333	0.16209973087632298	0.08206507453422325	0.07289943177321387	-0.1816614292135977
0.2986028083721415	-0.2229332315242488	-0.01625986872453222	-0.120960487425412	0.3478421645256936	0.14007282796723988	0.1561274613971842	-0.08327632961319992	-0.13993710523975267	0.14353907297045265	0.1429858366997257	-0.4015354878607858	0.09777007902899103	0.07322077636403079	0.219274900204865	0.42318260618795117	0.36805378955590556	-0.10917227842583169	-0.3608762682220334	0.3669228337204876	0.5099704161840907	0.014369453183489275	0.121580175780941	-0.23512992653151074	-0.04387019408487482	-0.0637614849747239	0.6471730186934388	0.027724610804752987	0.3566217053977036	0.17439766350791586	-0.0694481784432925	-0.056173015991759986	0.2738970009509623	-0.43660466628713723	-0.34930064323988497	0.1273198980694933	0.24832263853412018	0.024739546010601833	0.02998292101133544	-0.059537989607261435	0.10387922183981357	-0.13929126838333564	-0.0018888682509555295	0.08487426053994208	-0.3366948918184246	-0.09024919074142443	0.18865763601740307	-0.08733520494432172	-0.02531029783856663	0.08935550541949218
-0.4942072118380235	0.14080641157566504	-0.25082354411435037	-0.3849189512251746	0.4920555994683844	-0.03089606736053925	0.16400474804897358	-0.2309828887179475	-0.05981203841381166	-0.11327898704459377	-0.03523267942397561	-0.5467148977195986	-0.2664374331037011	0.18432845959683522	-0.34424362820539217	-0.33549478994836335	0.4223428705250834	-0.47117257018508174	0.22284529348539658	-0.44879943177615517	-0.06738963481947888	-0.06133279816849646	-0.11836057874016967	-0.17366176519861684	-0.035196203267167506	0.2582998850364266	-0.06450435057172015	-0.3359391296523984	-0.33568361303384026	0.07804156697862023	0.32544369607488155	-0.5242191375554635	0.006253049434467918	-0.05742841061716065	0.13505000909148046	-0.2832828002420028	-0.0270463940366968	0.04726119670838805	-0.03572278405572727	0.08586354830648556	-0.009539391242758022	-0.10824155433048688	-0.21386794485184443	-0.15481113271947136	0.07326876989945032	-0.03891423928317222	-0.38682149610757327	-0.07179849590825488	-0.3124540884504819	-0.1811521128117841
-0.036999569115213994	-0.16748361601724182	-0.27760981461939366	0.11373807690281101	0.34873146575072883	-0.1067814842921854	0.15663024833708786	-0.34049646280658	0.20816313881045262	-0.2860706677239708	0.2475019034295396	0.18568667242199194	0.43211730725239383	-0.362722673143807	0.15488120397837904	0.4969000590485973	0.11894032778811746	-0.3610903091303089	0.15220557353643177	0.043004752147850676	-0.30793858563272897	-0.6304675721857711	0.17429953338865792	-0.2722553528433368	0.3781487288293704	-8.019747809883773E-5	-0.2339560708539766	-0.05213017566791626	-0.14021174454193722	-0.7600261052519742	-0.2820096261853985	-0.022363509091113055	-0.0473231623088682	-0.051219702863720275	-0.1192317495672309	0.22974315912739543	0.1950121147077176	0.5065768128626706	0.1419393753870126	-0.8308823417235454	0.11191681465342705	-0.25376313335147027	-0.1877567259786821	0.4288813790577547	0.16607205847325324	-0.029223417190531037	-0.1919615913272225	-0.3339861230015924	0.5761515676083676	0.025598010460008414
-0.36675258671357935	0.10512066690060133	0.07491105518412468	0.16428698337105127	0.21545374108630372	0.31561228693076465	0.011439695491898893	0.12193672768283649	0.18849848262859653	-0.008137024726937425	-0.09892796690138504	-0.25279501062913273	0.2512866303612185	0.12962750673112225	-0.44767896245230887	0.1743217467127064	0.14051267453140084	0.017553063134417193	-0.14447132418534486	-0.20502777447368434	-0.5434024629701353	0.14386934038651664	0.3941738293455941	0.03104984435162128	0.06490658713877667	-0.008974496648725584	-0.16784456158308217	0.0044152914970523715	-0.16421009063121517	-0.01778924993763383	-0.34967162257422335	-0.265934135323422	-0.05756707489139206	-0.043931253157592616	-0.05826905955783675	-0.17733742843810255	-0.1471068964412134	0.42224757488824793	0.19439284916847827	-0.13453505219801107	0.18148851109911682	-0.5673000258404981	0.09931320371145531	0.1686436897162711	0.03500268336976549	0.5205855995104879	-0.13073022176570478	-0.03311378525061467	-0.05667237586868593	-0.23886096134137155
0.28204425947232625	0.07392178520940074	-0.10320639687391536	0.2428490725992388	-0.03372924046805994	-0.005124930362205988	0.47781654604192453	-0.06395471706542759	0.11563595598903485	-0.24486451225994657	0.3650966222606432	0.0037290159558588847	0.2910374923890075	0.07673090745519837	0.18392220385002553	0.4542475067948685	0.3201551743886212	-0.47714602274245177	-0.09771176525893518	0.12582297215871407	0.3008165987356806	-0.14239596756676287	-0.13037338994563458	0.016643415408658574	0.2414245122646692	0.18088812694861117	0.0904640593659766	-0.24318705093658777	0.14721875003642734	0.05767515119859274	-0.12443636137559731	-0.3425807455240213	0.138081116953627	-0.33732623980532206	-0.48283973254951795	-0.17243415860694875	-0.4591678658674612	0.03694618378859119	-0.40545428688943225	-0.43949679949374815	0.08148891092703699	-0.02043536049151592	-0.14876646082865227	0.40703343118057345	-0.10041179538936686	-0.3096995100681979	-0.17636885448979212	0.2894831755691593	0.07035553414663383	-0.0866051179085295
0.29539516315967257	0.07250870525735294	-0.36086877857356753	-0.01210461772737129	0.049560372451911514	0.08997041393528524	-0.3235312246384916	0.48584195576628497	0.24240740026332191	0.14495714100374726	-0.18917023856719456	0.1881231258510751	0.6048381705135926	0.35742078372213987	0.20014323283027927	-0.20986149370795587	0.044655562588785835	-0.23270636086511948	-0.272455398178053	5.707461188601205E-4	0.32881477550278	-0.424269527276146	-0.011583346641097505	0.6326937929788523	-0.11470266255291234	0.07994852212704377	-0.03605300509040176	0.07130512246169345	0.36165707804701835	0.30585263353104913	-0.39429691364689523	0.08621814267935704	-0.18599521114769915	0.16963064930005778	-0.08036207759816122	-0.06212891205570845	0.2638805604991171	-0.36553600719808055	0.21892132849691914	0.25198205870474244	0.02030855165697801	-0.10114393963021269	0.24294953338218836	-0.06472326625535296	-0.260947095337353	-0.13665009380358845	-0.5686631856606064	0.5421929174131876	0.1861302419994947	-0.29577739362251015
0.06506400279899935	0.07828345202657991	0.5085169207115954	0.036719068056425636	0.2914227629575038	-0.3800617591952372	0.1331053624104297	-0.06841562530456846	-0.12245395396554073	-0.4347976483723145	0.04677099013124637	-0.1569833486717184	-0.14594884603413508	-0.12920511879013852	-0.0538054400772601	-0.5307783199464892	-0.004549297739727423	0.05933775413623405	-0.19791246097763118	0.4164859320264365	0.18073286104477987	0.27876086880671164	-0.2177534314543208	0.30168135923477074	-0.3018346254921512	-0.017237214759976232	0.10480068348621924	-0.30647535897880895	0.44853990429226265	-0.16867764113830444	0.6149121252066937	0.07931822847810176	0.11172716136338007	0.06442131736020232	-0.30894112175048033	-0.09796797485406569	-0.02780625078216631	-0.13065039624097557	0.03231194699070858	0.1353919872385491	0.2951141999245617	-0.07758625815465028	0.01138713238140118	0.10827632674779329	0.13563553261646014	-0.16278842475566566	0.4082665105756893	0.06713497404580354	0.44970439306399573	-0.2896692873940726
-0.12477147094667251	-0.2131704084684006	0.39929219700537344	0.4393675183077187	0.7194526488468885	0.3058402443740123	-0.31632621286356555	0.03967863881502542	-0.009594422836920477	-0.018072155736898247	-0.15647673764046072	-0.09546143387722261	0.11740834431798976	-0.2291690707117875	0.2831780565168194	0.41409244350832214	-0.05243628884549633	0.21442602668342237	-0.0013629199392381538	-0.10271081746159877	-0.42855640393617705	0.3429403892715561	-0.026791652440228037	0.04330391141560057	0.1590752183996231	-0.07897281596521269	-0.17048560729563794	0.04044008533580301	-0.11493897724515283	0.2626389014548322	0.1893143760899748	0.10988871859631771	0.03024042882236403	0.22966882533977814	-0.044711180220741616	0.5245400882042823	0.21385906363797652	-0.35200715909070396	0.12345732116861542	0.13008585694440214	-0.18928832063670464	0.4372722449421409	-0.22315077190272042	-0.30373842174015064	0.07851698661637026	0.1571539725169611	-0.16812426676410047	0.08290024437989599	-0.3052649889974645	0.1231515034562166
-0.4187314991615937	0.41058034121056225	-0.11538159598991779	-0.19590612596836465	0.06344080997249077	0.0035632244637536026	-0.09162819451853806	0.09828023446751402	0.2711740663527237	0.347501754340401	0.16930147227470144	0.07416993472095318	-0.19549039832067586	0.08462869930816724	0.020652035847366787	-0.25041957312567503	-0.2510518626794054	0.21784850497675945	-0.2556591364031123	0.02460698552405387	0.19496492733523046	-0.22519468175070226	-0.16733556908462352	-0.1262160261705682	0.026429357793173642	0.15238710899558347	-0.026378276903406404	-0.4464809804353168	0.1799654484055406	0.010569531155588306	-0.2994495218178716	-0.2079133109938388	-0.3418158174596617	0.25090822592304357	-0.1770305704221169	0.015002705640542548	0.5450977904681636	-0.45730444006455045	-0.05339073760296074	0.2809328395157649	0.5528796460297607	-0.3357111892359385	-0.014429429833219567	0.24618171063063926	-0.2150349801853598	0.26754872645248684	0.18820991713800914	-0.021787177247688486	-0.4077974653223105	0.01150327018987049
