YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.0000000	0.1551396	1.0428189	1.0245504	0.6234006	0.9806949	0.9900467	0.9644557	0.6569359	0.9995673	0.2069916	0.8128770	1.0353320	0.9675765	1.0301123	1.0955307	0.3343039	0.7993904	1.0048622	1.0946046	0.9910780	1.0954796	1.0639243	0.9751330	0.9771188	0.6115896	0.0847130	0.2238094	0.3441343	1.0095139	0.4891050	0.1580654	0.5314706	0.3326224	0.9645180	0.3268755	0.6169114	0.3618531	0.5226959	0.2916880	0.0677751	0.2252896	0.7022709	0.2814385	0.9335814	0.4516626	0.4479983	0.7804769	0.6312272	0.9734951
0.1981035	0.0000000	0.9667827	0.9993147	0.4487888	0.9405804	0.9537434	1.0958309	0.7133993	1.0069207	0.2387030	0.7444742	0.9488431	1.1186417	1.0123046	1.0106800	0.3817483	0.8192002	0.9675145	1.1081689	0.9918729	1.0142588	0.9514098	0.9593999	0.9913099	0.6557440	0.0622939	0.2271203	0.3676799	0.9684002	0.4092031	0.2047468	0.5631331	0.2675221	0.9661159	0.3290636	0.6769058	0.2053471	0.4704344	0.3079671	0.0555746	0.2698284	0.7596244	0.2779673	0.9601943	0.4592499	0.4550899	0.8189343	0.6911403	0.9699923
0.1798015	0.1373950	0.0000000	0.7696193	0.5928679	0.9639947	1.0306241	0.9775167	0.6927978	1.0657019	0.2580920	0.7622586	1.0808546	1.0123591	1.0589803	1.0771163	0.3505471	0.8412844	0.9672358	1.0266336	1.0294213	1.0348780	0.9750248	0.9866626	1.1337263	0.9797211	0.0603329	0.2218013	0.2839389	0.9643211	0.3524682	0.2933042	0.5436326	0.3593352	1.0234409	0.2905408	0.6562611	0.5084387	0.5183903	0.2583356	0.1033809	0.2363791	0.8395049	0.2748714	0.9696538	0.4262844	0.4442096	0.6796236	0.3792828	1.0316265
0.2064983	0.0125860	0.9867142	0.0000000	0.3755943	1.0200641	1.0879510	0.9641409	0.7407335	0.9552782	0.2643315	0.7187927	1.0357977	1.0894175	0.9899621	0.9967287	0.0560417	0.8774862	1.0622521	1.0076291	0.9850259	1.0092055	1.0105817	1.0873102	0.9975943	0.6902037	0.9290455	0.2317214	0.2520380	0.9359214	0.3416745	0.4125443	0.5066858	0.3372000	0.0009609	0.2494238	0.7301348	0.2118814	0.4643791	0.2792147	0.2556099	0.1876805	0.8771553	0.2716896	1.0109525	0.4818956	0.4949934	0.6995440	0.6573658	0.9310154
0.1514771	0.0097718	1.0130297	1.0451949	0.0000000	0.9712027	1.0578561	1.0264175	0.6625072	1.1394299	0.2234572	0.7693208	1.0825005	0.9816039	1.0294615	1.0056156	0.3049369	0.8175315	0.9382652	1.0095507	1.0599836	0.9818929	0.9697922	0.9580423	0.9924876	0.6728249	0.0722875	0.2526861	0.3367619	1.0012800	0.3712159	0.1795065	0.5392489	0.2926688	1.0851640	0.3286361	0.6134092	0.2170284	0.5488945	0.2191362	0.0588743	0.2702821	0.8881156	0.2637048	1.0870706	0.4577581	0.3803292	0.7780546	0.7417350	1.0199304
0.1800259	0.2380023	1.0578587	0.9952008	0.2066773	0.0000000	0.9305350	1.1129038	0.9327210	0.9603894	0.2413901	0.7570743	0.9823563	0.9876792	0.9757063	1.0441717	0.3406130	0.8102817	0.9495716	1.0548856	0.9333501	1.0369459	1.0514419	1.0487368	0.9732057	0.6530472	0.0548468	0.2151647	0.2562796	0.9696101	0.4143368	0.7269643	0.5039655	0.6238447	1.0265524	0.3257678	0.5916705	0.2326389	0.8074040	0.2922334	0.0555255	0.2059528	0.7628319	0.2722788	0.9496376	0.4813677	0.4340336	0.4687949	0.4568346	0.9251021
0.2043087	0.0011739	0.9272699	1.0662654	0.4442371	1.0117227	0.0000000	1.0511464	0.6441056	0.9516872	0.2152364	0.7729390	1.0578626	1.0591091	0.9995499	1.0233773	0.3088191	0.8319663	1.0047452	0.9528521	0.9690751	0.9504877	1.0295750	0.9820475	1.0343122	0.7021684	0.0788480	0.2385953	0.3418986	1.0357788	0.4570490	0.1709590	0.4936289	0.2706910	1.0462050	0.3233013	0.6435585	0.2478865	0.4846585	0.2847514	0.0585321	0.2242383	0.7668006	0.2132923	1.0614441	0.4173876	0.4760403	0.3622789	0.6712599	0.9034403
0.2267570	0.0114889	0.9830116	1.0308219	0.6717609	0.9971196	0.9916114	0.0000000	0.7540259	0.9916106	0.2427117	0.7413745	0.9245672	0.9805878	1.0079825	1.0331836	0.3121211	0.7646370	1.0453734	1.0821810	0.9558128	1.0126187	1.0799227	1.0043099	1.0669115	0.6679638	0.0581055	0.2244665	0.9467151	0.9998304	0.3749310	0.2352109	0.9523260	0.3422160	0.9932749	0.3350322	0.6654427	0.2440663	0.5231365	0.2801979	0.0771238	0.2562070	0.8040437	0.2684050	0.9460297	0.9555477	0.4236678	0.6766391	0.7520546	0.9576394
0.2193568	0.0065261	1.1068918	0.9972927	0.4458593	1.0634492	1.0387339	1.0419374	0.0000000	1.0532882	0.2952051	0.1881008	1.0161294	1.0299100	0.9611417	1.0806987	0.0724384	0.7976261	1.0134472	0.9389128	1.0824227	0.9424532	0.9645845	1.0131186	0.9932491	0.6865713	0.8427900	0.2611597	0.3219711	1.0434844	0.3570740	0.1788331	0.5340368	0.3322156	0.9809499	0.2844552	0.6550170	0.2121130	0.5118787	0.2904112	0.0673253	0.2633955	0.8367477	0.2933354	0.9986068	0.4658420	0.9741298	0.7592058	0.6522016	0.7737876
0.2289687	0.0174443	1.0397137	0.5940087	0.3969815	1.0369762	1.0029235	1.0522359	0.6254461	0.0000000	0.2513532	0.7184668	0.8687360	0.9018436	0.9112947	1.1094562	0.2548345	0.8772208	1.0180780	1.0250299	1.0577491	0.9018563	1.0352361	1.0398561	1.0813130	0.7210870	0.0494031	0.2164101	0.3305483	0.6978374	0.3385612	0.2937690	0.5763476	0.3095552	1.0400817	0.3006832	0.6280121	0.2685712	0.4042749	0.2357610	0.0942772	1.0565679	0.8140963	0.3075322	0.0176692	0.4774802	0.0127071	0.7557432	0.7100771	0.9345150
0.1414745	0.0093758	0.9599130	0.9937254	0.4723904	0.9891057	1.0296491	1.0072629	0.6419526	0.9791708	0.0000000	0.8166656	1.0067491	1.1603800	1.0576593	0.9838156	0.4268366	0.7501975	1.0104322	1.0305536	1.0284715	0.9704014	0.9591156	1.0038073	0.9966788	0.6208257	0.0577201	0.2333607	0.2974797	0.9953503	0.4256916	0.1619153	0.4942839	0.4176643	0.9670890	0.3595977	0.6388819	0.3452677	0.5417473	0.2758132	0.0591050	0.2113046	0.8523604	0.2266540	0.9718503	0.4596224	0.4280140	0.7564858	0.7018878	0.8671832
