YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.0000000	0.0264215	0.5924984	1.0374106	1.0792709	0.7450276	1.0853728	0.4294328	1.0150300	0.0585420	0.0255299	0.9981833	0.2201452	0.2006359	0.8731032	0.9322633	0.4746501	1.0562522	0.9545206	0.1245278	0.0020920	0.8633644	1.0562930	0.1106550	0.1459946	0.0177744	0.2996339	0.7379894	0.9977292	0.0268553	0.5388297	0.4255208	0.4181837	0.1818687	0.6302619	0.2763961	0.9324542	0.9154397	0.8119941	0.7670786	0.9967396	0.8560772	0.1453152	0.5835316	0.9617498	0.2337879	0.8355340	0.5259439	0.1288474	0.7484809
1.0306586	0.0006856	0.6932778	0.9991059	0.9886358	0.8905365	0.8810412	0.3937621	1.0591325	0.0984103	0.0324984	1.0050670	0.2012823	0.2669940	0.9184463	0.9818574	0.5527569	0.9386605	0.9669456	0.0927534	0.0076743	0.9738987	1.0069737	0.0465744	0.1472314	0.0242645	0.2708900	0.6997267	0.9211261	0.0387834	0.4177198	0.3469446	0.5555302	0.1768748	0.6324575	0.2772900	1.0702687	0.8388327	0.8753717	0.6937983	1.0106434	0.7626670	0.1427797	0.5605099	0.4221453	0.2495003	0.7058165	0.5847342	0.1134166	0.7432216
0.9890580	0.0163378	0.0000000	0.9750415	1.0254039	0.9205951	0.9732965	0.1026074	0.9644508	0.1018067	0.0264590	1.0374455	0.2679125	0.2686912	0.9672818	0.9359004	0.4510577	1.0408314	0.9944934	0.0961834	0.0044970	0.8434239	0.9975347	0.0537928	0.1175072	0.0162260	0.2883998	0.7713223	0.9774334	0.0329193	0.4324990	0.4130411	0.0282519	0.1340007	0.6513366	0.2260620	0.9732127	0.8433421	0.8748352	0.8302797	1.0348051	0.7370504	0.1206541	1.0873875	0.1089892	0.2480842	0.7066029	1.0440271	0.0990693	0.7811407
0.9893054	0.2505628	0.5845068	0.0000000	0.9605471	0.0739993	1.0599285	0.4615725	0.9316097	0.1060511	0.0243032	1.1584108	0.2265932	0.5720742	1.0181866	1.0949463	0.0426301	0.8719827	1.0983492	0.1274056	0.0026719	0.8533916	1.0899287	0.0521957	0.0855160	0.0192374	0.4664012	0.1156580	0.9452971	0.0570660	1.0242075	0.2309202	0.3865711	1.0398563	0.6492671	0.4176541	1.0881255	0.0258749	0.0345488	0.9939321	1.0297052	0.8224986	0.4870867	0.6277675	0.4250488	0.1634475	0.2956933	0.5232456	0.9698928	0.8150482
1.0219999	0.0623083	0.3618188	1.0938772	0.0000000	0.9462140	1.0694710	0.4054072	1.0369668	0.0750443	0.0250216	0.9134750	0.2122482	0.5282169	1.0708946	1.0830740	0.5177607	0.9993436	0.9428457	0.0713459	0.0052501	0.8623227	0.9926666	0.9532797	0.1083166	0.0214165	0.2804732	0.8726874	1.0553159	1.0358497	0.4436575	0.3597182	0.2127327	0.1679068	0.5932119	0.3465606	0.9662709	0.7937470	0.9339264	0.7215659	0.9137505	0.4215022	0.1870869	0.6748347	0.4335840	0.2477505	0.3384965	1.0129562	0.0939646	0.8262467
0.9214971	0.0819690	0.4372612	1.0010491	1.0527858	0.0000000	1.0470586	0.3704578	1.0938969	0.0654787	0.0262331	1.0630781	0.2788664	0.5810184	0.9138004	0.9836632	0.0279829	0.9081334	0.9373910	0.0705978	0.0066127	0.9072476	0.9783523	0.0624060	0.1363305	0.0188725	0.9618531	0.0912491	0.3212450	0.0524991	0.9292658	0.9408877	0.2766305	1.0120614	0.5703342	0.0446347	1.0406144	0.7239867	0.6278389	1.0476913	0.9413148	0.8391144	0.1872694	0.7353444	0.3910701	0.2199285	0.2152239	0.7361132	0.1116547	0.8462699
0.9543768	0.0702703	0.3009090	1.0511814	0.9537446	0.0816837	0.0000000	0.3996525	1.1161318	1.0269882	0.9669483	0.3487245	0.7874645	0.5567618	0.7392335	0.9827841	0.0318385	1.0575295	1.0584786	0.1007770	0.0056761	0.1990502	1.0405849	0.0561861	0.1506533	0.0052136	0.5233289	0.1230810	0.3266326	0.0516153	1.0115159	0.5860168	0.2004127	1.0871510	0.3275213	0.0668273	0.4976893	0.9316568	0.6774490	0.9188989	0.9689905	0.5885261	0.1069997	0.6611660	0.3201518	0.2493020	0.1898465	0.5951194	1.0748506	0.9768085
0.9998633	0.3319191	0.6028856	0.9202312	0.9858110	0.8952962	0.9398808	0.0000000	1.0025658	0.0765693	0.0146950	1.0311044	0.2552128	0.2439016	0.9476305	1.0957013	0.5420197	0.7878226	1.0082893	0.0705951	0.0083569	0.9205184	0.9099296	0.0648994	0.1387858	0.0336146	0.3228092	0.7254422	1.0145302	0.0379804	0.5150773	0.3191729	0.3634492	0.1463760	0.5202185	0.3055201	1.0152482	0.7756309	0.8505341	0.7027968	0.8966712	0.7632259	0.1097684	0.9616537	0.4000873	0.2422097	0.9067273	0.9740381	0.0892770	0.6681031
0.9640473	0.2605180	0.5331068	0.9532178	1.0976783	0.7576499	0.9890644	0.9798725	0.0000000	0.1087242	0.0318608	1.0487745	0.2639082	0.2541479	0.9139171	1.0641569	0.4170686	0.7981493	0.9968178	0.0836913	0.0066744	0.9555577	1.0449930	0.0326376	0.1142650	0.0212400	0.2090283	0.7919365	0.9605612	0.0469015	0.5152036	0.3354136	0.3896137	0.1976841	0.6753887	0.2179378	1.0956298	0.8619620	0.8741934	0.7114712	0.9626676	0.9592138	0.1756432	0.2430896	0.5482896	0.2217160	0.8798072	0.0686616	0.1144754	0.7330304
0.9863678	0.4355402	0.6806619	0.9514000	0.9242841	0.9157142	0.9677073	0.3805488	1.0184755	0.0000000	0.0224827	0.9310025	0.2410553	0.2669984	0.9713675	1.0666662	0.5085922	0.9162090	1.0245017	0.1071107	0.0135234	0.8855185	1.0091427	0.0423379	0.1454497	0.0051608	0.2271158	0.7127809	0.9353247	0.0431962	0.4537754	0.3687877	0.5161135	0.1638231	0.5194056	0.3090667	1.0202229	0.8818028	0.9473114	0.9805433	1.0743785	0.9573302	0.2019098	0.5765733	0.4579935	0.2419881	0.7535867	0.6255579	0.0810173	0.6068797
