YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.025150412790636227	0.3787050711271024	0.01037013405341895	0.08071968561925279	-0.05923338638763234	-0.2997288233203915	-0.44111730505702906	0.256683775474535	-0.1519628212701098	-0.23764511412249076	0.2108792122020663	-0.028009479456832374	0.014262195637697898	0.142225887893853	-0.06682273734063046	0.44282762810541115	0.12973026744585986	-0.10671156348777365	0.16311954669637146	-0.40946081653839783	0.09976056471256314	0.3407941073377319	-0.14091703588422888	0.0879176518588323	0.230726975735195	-0.21375518241663147	-0.06819632240655155	0.3136949795891262	-0.20914989785214877	0.1326826746631647	0.07153363637742897	-0.38393080724903755	0.0596868662906967	-0.4728142436617055	-0.37004831894511875	-0.15715247148645176	0.11700383238708142	-0.1884107918356579	-0.5867976030056491	-0.43987514698488717	0.06232155910790983	0.10052978016764919	0.06959663239349566	0.012735750702827743	0.20759822914654516	0.07270205355105117	0.1024921326065508	0.11456290248479188	-0.0010724070209929286	-0.3219177445471279
0.1758362803366251	0.39387057900864464	-0.40249703119655267	0.03227209986946332	0.12698885941209617	0.18096168737048823	-0.07937907667744185	0.3123081585141795	-0.5570342996232859	0.2645942676678014	-0.0757027858200627	-0.26965477750854355	-0.07238975371654235	0.28823784470781305	0.14960701517783886	0.1749101936664033	0.19858194982980182	0.177674857070913	0.021017148013439402	-0.1927621735460634	-0.3948224608348379	-0.13179309534054157	0.1888330670010938	0.32123163664069	0.09790929164341128	0.08910380867812356	-0.49684821809432805	0.2368629447269619	0.22438905162294995	-0.14869706602735952	-0.338402071306035	-0.09166081181322969	-0.13191509993113706	-0.2632526928494447	0.3919102885841505	-0.028001421038776883	-0.14856596779389983	0.47308986433429134	-0.28244049449228964	-0.31423653931483947	-0.0110693114898308	0.14305024346227016	-0.005904369524053589	-0.5998834118441648	0.31627123722895956	0.11271787482115456	-0.07753008538768844	-0.1378908252034103	-0.10823445305232585	0.4498771834890623
0.1669681158224334	0.05485118854146181	-0.19464935341667725	0.20877452977915398	-0.1236186133692347	-0.37878310293423234	0.03737413171886704	-0.12853425758209902	-0.017768920785649962	-0.2406758625380152	-0.06462370511541898	0.1648402927037076	-0.1574724483037028	0.09950307571608455	-0.01724719532537362	-0.542457367272297	-0.15447980936584815	-0.764993638065789	0.46988912023643375	-0.003911621441985585	-0.48782164683458806	-0.33711684294548483	-0.10531961905739637	-0.11639528081700629	0.20362553678842066	0.018377513242366254	0.30749385964457104	0.012881313499678781	-0.10261535289351147	0.35350394491343895	0.4819827848908049	0.3232946397520956	-0.11368325703427694	0.776360049438667	0.41091187318065453	-0.1958782512314641	-0.10752424220033531	0.22057707432650733	0.11000711740362426	0.16007934997852408	0.2257941824601758	-0.5740365944819282	0.029543575496423124	-0.11980537312112965	-0.01454870479020805	-0.25649600938256417	0.1808812234236991	-0.6309999002054171	-0.1252189865386103	-0.18799107004385424
-0.08553148982978434	0.008110127227587081	0.29581831663313923	0.16813253558623356	-0.17592957336111956	0.12242087218702181	0.03750218653975286	0.15354939507529233	-0.42200163777403626	-0.02776986274649164	-0.33618657418975467	0.15365692194869104	-0.1501585206565482	0.08268963673598623	0.30601281533987246	-0.40060842306412714	0.19865755527688356	0.17557798238604513	-0.20781651352273625	-0.3042416690234626	0.07976940283616628	0.12525112326025356	-0.13347372716502529	-0.2708133255100576	-0.1582689415742769	0.33363937204498617	0.40092635997899995	0.29065642436891853	0.4428121789635891	-0.1614666819733778	-0.033701234689392984	0.14742554867743707	-0.15732184533702337	0.0015414943452593242	-0.4617628707590186	0.2270784370312371	0.46457642080562733	-0.056371501504525516	0.08534873792255583	0.24625900413624566	-0.05920714340958436	-0.20211898829243	0.18292661557607806	0.30192596477870975	0.5486770048006437	0.2129127702713931	0.11605923296888783	-0.2435800522761368	-0.3953355073479956	-0.3532776011456748
0.011517970108602458	-0.17718205228700712	0.003246497486425951	-0.013279014470344776	-0.13073222555875577	0.005201387975351795	0.16363927852802768	-0.31494611820045176	-0.4627319285317392	-0.002231115685164104	0.49626430179638115	-0.4507536128768234	-0.19558417286048102	-0.38983289444549146	-0.30644561946943016	0.09939568177450989	0.16229479991888238	-0.07435432676274382	-0.14553146172641834	-0.43142288949359847	-0.02930018105060718	0.18580781686353787	0.18057668848353767	-0.1755935030981038	-0.4334979532438855	-0.562622134244869	0.14505729910001824	0.015903836271214538	0.14243219698193244	-0.18941436347166557	0.2317179815896221	0.09214041674932605	-0.15153797273270644	-0.23551440520048192	0.5518548389520083	-0.27399362044581	0.224070502536749	0.25382318806720244	0.1508429812013824	0.13673028293662107	0.1780478431489438	-0.21451992094834488	0.07888604139888575	-0.041660471465924095	-0.26750797431744233	-0.05074423537387024	-0.4173869259907159	0.028528190621720913	-0.149511484261486	0.09064995141724315
0.2682123666472611	0.2579313442286368	-0.29581406736242133	-0.5487294127324363	0.07398874398662696	-0.03328023382792826	-0.011302601127591148	0.3855494734375099	0.18422637690946198	-0.07763925407897125	0.2858367871085553	-0.5395951918674748	0.19946232880472362	-0.1382195086707986	-0.46584347175081625	0.12479471520287169	0.1932793449719423	0.08060413215571681	0.0808351196534055	0.08888999668861773	0.06410040211134278	-0.2827018958847182	-0.513486651293268	-0.014039887690903238	-0.1303600322545201	-0.16104803887091632	-0.20607569218258293	-0.03050561471361882	0.027896380412203263	-0.25413454041462485	-0.06500509614761046	-0.3703264823004537	0.5434147048969201	-0.12764228220655713	0.518349744725023	0.24878905346276836	0.14104229022225484	-0.16376567382555587	0.057893107659815445	-0.16505205211882695	0.21634925104368052	0.13429082904597298	0.08960366771105333	-0.37840328821011965	0.12687620145403136	-0.35248591082264924	-0.19742173428886578	0.4370114663777102	-0.1809579315070595	0.26348603914618124
0.16561280956176103	-0.08435239259327117	-0.1203756163540388	-0.3148260534399316	0.3099094651986844	0.19513226650816512	0.10951762221062283	0.12488607100760979	0.06186168892055012	0.02722662838242394	-0.31378076620179346	0.08386122875170343	-0.0365251582220471	0.1865165318990663	0.019910846425849196	0.2822500755723095	-0.10830727690294317	-0.040554866537727524	0.24634636364778936	0.15242850363887034	-0.1697796070686809	-0.15876770913785215	-0.06194498058463713	-0.18639952338839855	0.5333983293956717	-0.07517878702083038	0.14715168103668844	0.06952521279338915	-0.06916608675590019	-0.33242212881105565	-0.32276467184749363	-0.7960368947145459	-0.26208327183801355	0.10417979619698102	-0.0291902397907582	0.0394956369221497	0.43606180438554876	-0.09318886916029785	-0.050122334345040064	-0.16845985794692683	-0.009514140898360394	-0.14346364185833385	-0.05752557745100713	0.3157655799130449	0.06010595336514892	-0.09775793598127819	0.10216164747844422	0.07960910972156049	-0.16988927489273	0.30806789715565147
-0.13763199802990214	-0.13561364465106815	0.2605643787161723	-0.2946043420822516	0.11501257671851857	-0.41571841891462724	0.043192726799329936	-0.1803328918595525	-0.03567479193221205	0.3303322344079503	0.24117467747954535	0.11449639468284392	0.18397098630567146	-0.47285504621416796	-0.27329903370956676	0.16135078438866646	0.34480754506071043	-0.19975157503188487	0.2079111502982938	-0.30183044136186976	0.058319008028186105	0.14522379971760868	0.06359834785477542	0.007578714059980124	-0.18885851462248418	0.7170748687494101	-0.17172720189448723	0.31613609153150257	0.06413199842525756	0.21858253350983012	0.036367879044372886	-0.07844401495685882	-0.049349926754018	0.012837623550066062	-0.004048085272462787	0.03579733401805899	0.34030341885068505	-0.3054853125845443	0.06118691420682009	-0.11877519378928951	-0.2846849886833996	0.16327736986574765	0.26349850136668834	-0.23677870572399032	0.057290397028683555	0.19766629554451487	-0.5917356370357756	0.6149794687883903	-0.03602979083382188	-0.15651358262451173
-0.09541494753372462	0.08108066967616671	0.00875298288994594	-0.3583559373973192	0.026001252526697535	0.22539584010176172	-0.3897235384819113	0.12995249193516162	0.592955045058837	0.2665675019600904	-0.0020622059327655355	-0.10466511543163748	0.26798301314312417	-0.5502437638753668	-0.28671295318424384	-0.018730596057202197	-0.07733391219304425	-0.2411133161710825	-0.20098117360962378	0.09972473947304146	0.028942802465384807	0.05556383553898343	-0.1416186769309165	0.12338349615757435	0.4053913151953848	0.43832402955870187	-0.32187418056717665	-0.6436240068187404	0.1600338310337985	0.1351542080339824	0.014513227067085917	-0.6068209697059348	0.1299914306994034	-0.2519593952542568	0.38291417447329934	0.3458768707833532	0.31782799062488654	0.07838855072320013	-0.16923430779345575	-0.13138290474979344	0.29653398176776685	-0.15949585833956817	0.1626339477442762	0.02689830318753201	-0.02618682826780526	-0.16755674660861736	-0.0671280005601132	-0.26747079867172874	-0.12092160244636717	0.30249629133494876
-0.05533457833973995	-0.18152779452341786	-0.24573774043108124	0.14292056315127846	0.2921293909910265	-0.22279190874405477	-0.4136931006040507	-0.16770463102337355	-0.2353833809309645	0.32629851878288973	-0.024297100760300464	0.04206781850440771	0.13762971950768416	-0.1781897541343355	0.22698043034419907	0.13597972179271875	0.11421994270740433	0.19599308131916765	0.318328847138404	0.4167826409886899	0.24471247083448466	0.24310581574680934	-0.2884286179807683	0.20063169077852663	-0.015257211588377683	-0.3103944751761342	-0.10569705394572493	-0.25730496182463464	-0.1815630101398453	0.030149286160719477	0.07876004938063225	0.1621061637208662	-0.11614875428226298	-0.05754006616652424	-0.1072264089005177	-0.14115082397072262	-0.06327949032378215	0.09518738490917734	0.20337991166360084	0.3731695810641493	-0.12212226280589546	-0.19832235372375848	0.03355235734705414	0.2659782751990011	-0.03639429997210971	0.14617713136353394	0.08140180536848052	0.5287622001543347	-0.2107150036656514	-0.20163368414746236
