YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.0000001	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.9999969	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
1.0000000	0.0000000	0.3371639	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	1.0000000	0.3155964	0.2670843	0.3400677	0.0945925	0.4266161	0.3130928	0.0301004	0.0530571	0.1497976	1.0000000	0.1900573	0.9862747	0.9888139	0.6538583	0.7056903	0.5007785
0.3946140	1.0000000	0.0000004	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1185068	0.0000000	0.3759030	1.0000000	0.4163083	0.0770357	0.8847060	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.9999973	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.2976414	0.6672248	0.4602726	1.0000000	0.7450759	1.0000000	0.1144473	0.1371906	1.0000000	0.8769625	0.5720122	0.9872930	0.2751008	0.6906110	0.0010150	0.0301001	0.9999984	0.1497976	0.0306497	0.2752416	0.9862747	0.9466429	0.0337632	0.4231328	0.0003791
0.3946140	1.0000000	0.1447638	1.0000000	0.0000005	1.0000000	0.4958635	0.0770357	0.9251986	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.3781521	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.6919564	0.9872930	0.0945925	0.6235599	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9064299	0.6538583	0.0496242	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.4531135	0.0000000	0.8828619	0.0770357	0.4356898	0.8618791	0.0720011	0.7156150	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.9999353	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6734535	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.9273611	0.9872930	0.1819364	0.7211610	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.6045995	0.6538583	0.4984391	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.0000000	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.0235779	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.0399641	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	1.0000000	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1185071	1.0000000	0.7678172	1.0000000	0.2636253	0.0000007	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9999997	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.0000009	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.3622719	1.0000000	0.7678172	1.0000000	0.2636253	0.4943084	0.7052056	0.0000000	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9829416	0.8374525	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.7522848	0.9888139	0.6538583	0.7056903	0.2030043
