YLR183C	YCL066W	1
YLR183C	YML076C	1
YLR183C	YCL067C	1
YLR183C	YPL193W	1
YLR183C	YER148W	1
YLR183C	YAR061W	1
YLR183C	YGR020C	1
YLR183C	YKL137W	1
YLR183C	YPR188C	1
YJL056C	YCL066W	1
YJL056C	YCR040W	1
YJL056C	YCL067C	1
YJL056C	YER188CA	1
YHR006W	YCR040W	1
YHR006W	YDR102C	1
YCR097W	YCL066W	1
YCR097W	YCR040W	1
YLR098C	YCL066W	1
YLR098C	YCR040W	1
YLR098C	YDR310C	1
YLR098C	YCL067C	1
YCR096C	YCR040W	1
YML113W	YCR096C	1
YML113W	YDR520C	1
YML113W	YDR543C	1
YML113W	YGR296W	1
YOL067C	YCR096C	1
YOL067C	YMR019W	1
YOL067C	YHR156C	1
YOL067C	YLR261C	1
YLR013W	YCL066W	1
YLR013W	YCR040W	1
YLR013W	YCL067C	1
YLR013W	YDR543C	1
YLR013W	YGR296W	1
YLR013W	YER188CA	1
YJR147W	YMR019W	1
YJR147W	YOR240W	1
YFL021W	YCR096C	1
YFL021W	YMR019W	1
YFL021W	YJL110C	1
YFL021W	YDR520C	1
YFL021W	YHR156C	1
YFL021W	YLR261C	1
YFL021W	YLR023C	1
YDR310C	YMR272WB	1
YDR310C	YKR035WA	1
YDR310C	YHR184W	1
YDR310C	YPR054W	1
YDR310C	YOL102C	1
YOR032C	YHR006W	1
YDR463W	YCR096C	1
YDR463W	YMR019W	1
YDR463W	YDR102C	1
YDR463W	YHR156C	1
YDR463W	YLR261C	1
YDR463W	YDR098CA	1
YJL110C	YCL066W	1
YJL110C	YCR040W	1
YJL110C	YCR096C	1
YJL110C	YKR034W	1
YJL110C	YCL067C	1
YJL110C	YDR543C	1
YJL110C	YGR296W	1
YJL110C	YLL048C	1
YJL110C	YLR023C	1
YKR034W	YCR040W	1
YKR034W	YFL021W	1
YKR034W	YJL110C	1
YKR034W	YDR543C	1
YKR034W	YOL042W	1
YKR034W	YHR156C	1
YOL089C	YCR097W	1
YOL089C	YCR096C	1
YOL089C	YMR019W	1
YOL089C	YCR104W	1
YOL089C	YDR098CA	1
YOL089C	YDR099W	1
YCL067C	YCL066W	1
YCL067C	YOR212W	1
YDL170W	YCR040W	1
YDL170W	YHR156C	1
YDR081C	YDR463W	1
YLR183C	YJL056C	0
YLR183C	YCR040W	0
YLR183C	YHR006W	0
YLR183C	YCR097W	0
YLR183C	YLR098C	0
YLR183C	YCR096C	0
YLR183C	YML113W	0
YLR183C	YOL067C	0
YLR183C	YMR019W	0
YLR183C	YLR013W	0
YLR183C	YJR147W	0
YLR183C	YFL021W	0
YLR183C	YDR310C	0
YLR183C	YOR032C	0
YLR183C	YDR463W	0
YLR183C	YJL110C	0
YLR183C	YKR034W	0
YLR183C	YOL089C	0
YLR183C	YDR520C	0
YLR183C	YDL170W	0
YLR183C	YDR081C	0
YLR183C	YOR240W	0
YLR183C	YMR272WB	0
YLR183C	YKR035WA	0
YLR183C	YDR543C	0
YLR183C	YOL042W	0
YLR183C	YGR296W	0
YLR183C	YCR104W	0
YLR183C	YHR184W	0
YLR183C	YLL048C	0
YLR183C	YDR102C	0
YLR183C	YHR156C	0
YLR183C	YOR212W	0
YLR183C	YLR261C	0
YLR183C	YDR098CA	0
YLR183C	YLR023C	0
YLR183C	YDR099W	0
YLR183C	YER188CA	0
YLR183C	YPR054W	0
YLR183C	YOL102C	0
YCL066W	YLR183C	0
YCL066W	YJL056C	0
YCL066W	YCR040W	0
YCL066W	YML076C	0
YCL066W	YHR006W	0
YCL066W	YCR097W	0
YCL066W	YLR098C	0
YCL066W	YCR096C	0
YCL066W	YML113W	0
YCL066W	YOL067C	0
YCL066W	YMR019W	0
YCL066W	YLR013W	0
YCL066W	YJR147W	0
YCL066W	YFL021W	0
YCL066W	YDR310C	0
YCL066W	YOR032C	0
YCL066W	YDR463W	0
YCL066W	YJL110C	0
YCL066W	YKR034W	0
YCL066W	YOL089C	0
YCL066W	YCL067C	0
YCL066W	YDR520C	0
YCL066W	YDL170W	0
YCL066W	YDR081C	0
