YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
-0.13431447385264664	0.0017282725635652438	-0.15545696030954606	-0.22019760470252284	0.3168462285162219	-0.03766434628543207	0.3914694271746191	0.3847597089308772	0.30915115476713256	-0.12781396422988486	-0.017671043568747314	0.1301956145767047	-0.19427571446215178	0.4642018815162253	-0.05658012457043337	0.3920326563124245	0.4640937836617803	0.15363098931889188	0.3700331094975078	-0.042409882297510706	-0.22258034666890883	-0.48579461132160207	-0.05169000506054002	0.5242094601419969	-0.5229257180906782	-0.513309148918222	-0.35822597593169847	0.43951864037113264	-0.07446238846679797	-0.6365121811939947	0.29006470969715126	0.07996271330068165	-0.2552238872573823	-0.06995158687145604	-0.14820833405194478	0.43752859744382516	0.12224063137585	0.37351506129983814	-0.03762718570172979	-0.33014940842574525	-0.2462959453321055	0.5436676652640906	-0.05039245857572573	-0.08633708247575628	-0.16200538850519733	-0.012091964807791341	0.07379689957814595	-0.150316195314273	-0.633337368406772	-0.24412703789227003
-0.14813706606486715	-0.2760635102482367	0.04014170034196244	-0.3014287564649865	0.1268187592635022	0.28137030772657995	-0.3381787141932895	-0.2892304519775562	-0.0994830789736714	-0.4374202211349178	-0.08157654997190625	0.0794923198586928	-0.005639673171231097	0.09417641139425076	-0.03760601159120904	-0.3450581866622958	-0.20003795289746323	0.7062137465666406	-0.011397022473898592	-0.19087583078581494	0.09734408234090014	0.5054096815176525	-0.019891859713384915	-0.019511011590136098	0.29814240399403563	0.3295161278189728	0.29754988396532567	0.44462713832400785	0.16293170805933158	-0.42921666601479036	0.02711086329549726	0.3207907174290112	0.18550318534372964	-0.15012444761921726	-0.06013632525781761	-0.076172621257456	-0.15442395605148607	-0.17598040223489608	-0.46416004445332004	-0.08330465038109333	0.3345282701338115	-0.276900719841266	0.007511641793852499	0.09032087781285646	-0.09816844862854111	0.0875347682748115	0.11895953484433168	-0.6134324310115458	-0.32436118134443226	-0.43826065919638835
0.2702375539594385	-0.3931530160184944	0.06186595236777834	-0.31427814146584676	-0.029599256965493984	0.16885701473125564	-0.35917002472051734	0.22173196644696405	-0.24676232000528486	-0.11922372474788763	-0.27513625174971607	-0.19991939383192664	-0.010357956036716664	-0.11995225750987579	0.41487871456049785	-0.13690480639703778	-0.012698076936832736	-0.3511461143768879	-0.08003102356027535	-0.21495611466910136	0.281379645170227	0.262413964503805	-0.15891182627162384	-0.37974841520250696	-0.10033731548165642	-0.42211782515373536	0.12820131521256642	0.07416519926346805	0.09209211125420172	0.24775371586205971	-0.2862423720454577	-0.27625873919727	0.4360183941158513	-0.31902859393417493	0.015263708996795317	0.011726350981918888	0.05287040174259355	0.043717041328002595	0.10091850429413811	0.19232075667703707	0.4229286363940689	0.1427211315083727	-0.27239517448586165	0.2751201151594733	-0.48554362951543256	-0.18187039909117786	-0.04791739114721276	0.081823216430539	-0.40876836357719015	0.233686767748313
-0.32651592815204544	0.2383070734356918	0.46139945644588143	0.05699789693069154	0.5759308953822647	0.037535797240248574	0.11206345638379835	-0.3921240106751951	0.25778267284143513	-0.06556348018069616	0.19196812438069089	-0.2377086069458847	-0.24269180081898567	0.3277594546024093	-0.10061199593506386	-0.026834030211367654	-0.22048165635602104	0.21002498184199558	0.1839731942225838	0.3374029293943818	0.2146513711026557	-0.20964375245375025	-0.10204087865956311	0.5762743918845035	0.09367642172802663	-0.5490477241274008	-0.06176490454738729	-0.027589896179367367	0.017678154855495776	-0.3187696674375146	-0.3149867452486559	0.22567749646397467	-0.1876941875219452	-0.31741814675553315	0.05907187578790974	-0.1763242706593445	-0.19636915807830735	0.5161450434660799	0.29287136822702803	-0.16057118565115228	0.17907383264232948	-0.06715104859756371	0.6439743387923329	0.20863248532696832	0.2891160507851553	0.004077501808769295	0.42833715795796107	0.03221502341806512	0.4203823669114676	-0.5440725303612992
-0.03542401345021126	0.1326188839513189	-0.4527384036577626	-0.22225808155041732	0.08321053197270553	-0.4555577977024235	-0.246902890138317	-0.0072069543397962855	-0.30341447615172423	0.23166926865742635	-0.03883305084128506	0.043940760282502045	0.11730558685655852	-0.27604053288111036	0.07522654799070048	-0.16793098621234137	-0.45116736429683474	0.4571265672885051	0.3221101426341789	0.35018426643043576	-0.2368395158639941	-0.24921331728314428	0.4253119119813202	-0.25255900214148985	0.3685649803813975	-0.11486892217577119	-0.27247823896135775	0.28448778994004514	-0.0031727335252793266	0.028759274526916956	-0.1230635799648125	-0.17673363241601006	0.2084092255826196	-0.3516559416875662	0.09581459432587894	0.1938216060739481	-0.08494884092403171	0.2459100131775609	-0.2562261096895988	0.5153136427404693	-0.22881020850900008	0.16420934973010548	0.16298307192552933	-0.17558855365928053	-0.6422339296856241	0.012920207171619218	0.29200921991290135	-0.11685366918490338	0.23729882988806475	-0.04396115841673606
-0.2692312142491651	0.014259302855463096	-0.036099859971902494	0.24888971410767696	-0.5544922179684626	-0.06236956827128143	-0.5021377614180775	-0.016172027582100568	-0.466496500577032	-0.12800270774932684	0.18873007520992996	-0.39009525388543353	0.058936638972058364	-0.16260060829992995	0.12417111255004253	0.05820473153040209	0.5904466518443027	0.3878536421535847	0.09442339646995879	0.46796026823375597	-0.24417212870708466	-0.4357953610147646	0.07937893973456879	0.16704357827282168	-0.1162459647822329	-0.19329398817264373	0.10328915721608946	0.5283720162802092	-0.015460252422380402	0.8021083464114438	0.15527600149212084	-0.22394679090498765	-0.09156530530932795	0.11653906349597493	0.37805300916945084	-0.398996630373344	-0.21207580426094838	-0.013303185877313403	-0.3629278462625857	0.08741580346421175	0.12976760145001495	0.22449102435919097	-0.032466866316199675	-0.46879406936649465	0.17024244675715622	0.1356163409638351	-0.30636011639653904	0.1526137354191272	-0.5289980726914674	-0.07527242112101723
-0.16964444826493488	0.3184605881479639	-0.10665101456737182	-0.16963079110356302	0.4772909255719252	-0.13343577922096234	-0.013772134473326458	0.40511306559027055	0.09670429628732517	0.07605009380011955	-0.01055233719577055	-0.1328000875553714	-0.3634894864214528	0.050919101641669275	0.07197427537097317	0.33882439955595306	0.02028627180619573	0.0534315789380511	-0.6253155086425057	0.08281472553973983	-0.460022643667245	-0.2851550264084248	-0.034541772033089405	-0.04393881057291288	-0.03745804786492541	-0.30899003640959966	-0.11459794801228598	0.2799170345725422	-0.2214448394808048	0.46457132611092294	0.161661806654795	-0.11520107314858244	-0.31569751505190347	0.08374358415008448	-0.12920259706009404	0.1251121271873012	-0.0611619783172962	-0.03687408595688193	-0.4108947017597517	0.11890841026742682	-0.20789165282629682	0.0590905028804385	0.08236960311004853	0.12942286289745603	-0.19895645403500356	0.029059609989475238	-0.14187050216148525	-0.10737679795058175	-0.3474333245126797	0.5572015821539265
0.13888353560594863	-0.1588591937890472	0.1830846881780002	0.14747123453286928	-0.2855923014469359	-0.2583870780434768	-0.013383759063559071	0.1458630311929981	-0.4792176218834735	-0.12573580680534466	0.024830414576809574	0.22033932490050642	0.3989944638794577	-0.27849808594179964	0.23493351385212763	-0.04895997432113153	0.24033961753327343	0.04397461155773855	0.05021924265304648	0.040447768299385886	0.3127630444934275	0.24695644895635663	0.11213954738381235	0.07279962263540088	-0.22176417336493	-0.14702426807168106	0.0826391624750597	0.2650910780792317	0.20025855311493712	0.026687525469643647	0.025737997317446117	0.04974834902773391	0.15683934545435718	0.15986668866240913	0.3076199560672872	-0.0801902539693448	0.11210728150215252	0.22819411727219877	-0.14688538982156304	-0.2629847625236625	0.1379735045906973	-0.33611416805122807	-0.07027496918108848	-0.19707287527562736	-0.5158856059279903	-0.14970156293051975	0.1133824948986641	-0.19957763344243212	0.3145351597891865	0.10786420716002636
0.024679758901577104	0.49433635404893767	0.34140358265804965	-0.2264907142671095	-0.05944279229487266	-0.053178158977123045	0.0508060913240413	-0.36589043671657384	-0.17822543715927838	-0.08071074221391138	0.24011874467387703	-0.10049960038196518	-0.24609652778862187	0.3783164362378495	0.04077886117725621	0.30441613626802455	0.2289243992535001	0.035649380986032216	-0.23686581231606407	-0.08840659483583006	0.12674284057742552	-0.07503769321317179	0.43844602700315316	0.13229514539016454	-0.17215597813234845	0.1491748035830668	-0.11976634049196555	0.049441810735925906	0.013136843162189214	-0.036227712984164655	-0.47860163847862136	-0.34857284350756257	-0.3391945100838701	0.10963373181722967	-0.09345267803245927	0.20663816494444312	0.15504901037980987	-0.16100678345420366	0.006429919163965243	-0.0391921748838412	-0.011266502618614	0.07743785102787315	-0.5128325513540943	0.01893211753313045	0.28293042540928115	-0.14836456927544706	0.08788210857507062	0.11813924194430174	-0.5020742231266713	-0.1097674563536183
-0.39039892961007433	0.024165121881295798	-0.18157076507152686	-0.27732434379534043	-0.07892918122758774	0.7025752322124338	0.031248756179482688	-0.6319344033348514	0.11785413883311498	0.34830109864708997	0.27605289203933153	-0.7483681447738123	0.014690998491451904	-0.2625609414940953	0.1730642894957144	0.22144488438945853	0.18403883554915124	0.09880353694868611	0.09278319399118781	-0.21129030418537992	0.08707003938905968	0.17474851607503533	0.2057938959398421	0.04876845021553614	-0.2506619439248071	0.18262959502910234	-0.17028361382011742	0.29348225826691077	0.2775187882272048	0.15868140552568502	0.31929523435957446	0.05744745507168606	0.2787200673403704	0.2171974329421246	-0.14615072725563255	0.011871109349490538	0.019591639804803076	-0.5236247918644815	-0.3726451924177447	-0.18454037678484075	0.3642252839833997	-0.19376423274989646	0.3930025229283454	0.10559577868568809	0.406395175897923	-0.11133555209541937	-0.19346553275356534	0.3166875394993849	0.2868371353297152	0.046890144066365096
