YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.0000033	0.9999958	0.9277558	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9987887	0.9556020	0.9371966	0.8122468	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9143032	0.0183976	0.3631311	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.5499993	0.2261784	0.0027094	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7890125	0.7811153
1.0000000	0.0000025	0.6692221	1.0000000	1.0000000	1.0000000	0.4119509	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9961482	0.8342506	0.9371966	0.4446305	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9856119	0.0183976	0.3080746	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6813850	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7308505	0.7811153
1.0000000	0.0117801	0.0000035	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.0891451	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9999999	0.0183976	0.0636358	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.9999999	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.5064954	0.7811153
1.0000000	0.9999936	0.9296721	0.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.1888589	0.9996318	0.6047339	0.2917597	0.8792179	0.1699414	0.9361258	0.9987981	0.9060661	0.9371966	0.8122356	0.6555122	0.7103410	0.9999999	0.2153852	0.8427656	0.9133143	0.0183976	0.3635492	0.3149214	0.4135696	0.5220778	0.0398315	0.0317916	0.5164666	0.0121529	0.6308234	0.0743467	0.5491015	0.0343801	0.9632433	0.1120008	0.4416456	0.9142035	0.0199458	0.0439191	0.6827945	0.0766712	0.7894060	0.7811153
1.0000000	0.0117801	0.6692036	1.0000000	0.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.1888603	0.9996318	0.9182163	0.2917597	0.5577842	0.7182646	0.9361258	0.9961465	0.8409564	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9856433	0.9997871	0.3080281	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6814445	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.0350638	0.0766712	0.7308236	0.7811153
1.0000000	0.0117801	0.0857788	1.0000000	1.0000000	0.0000000	0.0582628	1.0000000	0.9999285	1.0000000	0.7050311	0.9996318	0.9182163	0.7417535	0.9821974	0.0157550	0.9642701	0.2141507	0.8409575	0.0416645	0.0936809	0.6555122	0.0326876	0.0661121	0.6373674	0.8427656	1.0000000	0.0183976	0.0742680	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.9919573	0.2261784	0.4236237	1.0000000	0.7715259	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.1269133	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.0000050	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9999994	0.0183976	0.2944365	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7316948	0.7811153
1.0000000	0.0117801	0.9296766	1.0000000	1.0000000	1.0000000	0.9884557	0.0000000	0.9999740	1.0000000	0.7089633	0.9996318	0.9182163	0.0014429	0.9822079	0.0157550	0.9642716	0.9987983	0.4909817	0.0416646	0.0936301	0.6555122	0.7103410	0.0661121	0.6373674	0.0663247	0.0819479	0.0183976	0.6789243	0.9279450	0.0580579	0.0001124	1.0000000	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.5490864	0.2261784	0.4236237	0.1120008	0.1458838	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7895899	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.0583085	1.0000000	0.0000069	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.5218326	0.0157550	0.6064846	0.9962167	0.8342508	0.9371966	0.4743880	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9999961	0.0183976	0.2944370	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7320049	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.0582698	1.0000000	0.9999671	0.0000016	0.4399872	0.0637467	0.5218323	0.0014431	0.9822059	0.0157550	0.7689658	0.9962167	0.8342508	0.0416685	0.0936382	0.0166252	0.7103410	0.9999996	0.9999999	0.8427656	0.9999999	0.0183976	0.2960586	0.8331990	0.8754987	0.9999970	1.0000000	0.6457588	0.9999999	0.9959295	0.0724936	0.9999987	0.6794172	0.8119293	0.4236237	0.1120008	0.1458841	0.0319503	0.8248867	0.9999999	0.6827945	0.5665349	0.4318737	0.0538577
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.0000028	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.0000015	0.9182163	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851138	0.0183976	0.3089188	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.0000044	0.2917597	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.0000029	0.8792179	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.0000040	0.0157550	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
1.0000000	0.0117801	0.6726892	1.0000000	1.0000000	1.0000000	0.4119509	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0000013	0.9361258	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851134	0.0183976	0.3089189	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794171	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317470	0.7811153
1.0000000	0.0117801	0.6726891	1.0000000	1.0000000	1.0000000	0.4119508	1.0000000	0.1997586	1.0000000	0.4399872	0.9996318	0.9182163	0.2917597	0.8792179	0.0157550	0.0000019	0.9962167	0.8342508	0.9371966	0.4446609	0.6555122	0.7103410	0.0661121	0.6373674	0.8427656	0.9851141	0.0183976	0.3089187	0.9279450	0.4135696	0.5220778	0.0398315	0.0481282	0.5164666	0.4290289	0.6308234	0.0743467	0.6794172	0.2261784	0.4236237	0.1120008	0.4416456	0.9142035	0.8248867	0.0439191	0.6827945	0.0766712	0.7317469	0.7811153
