YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
-0.35601009497463193	0.20314008687633434	0.11946868347142478	-0.2646838627831356	0.013782907607980554	0.10049543072317385	0.06106954203660446	-0.17093554780134043	0.3156156171951672	-0.3155353455528191	0.18616983868825165	0.10613036939135287	0.030199185495474765	-0.2753175922865238	-0.066780116963439	-0.2592608371392891	0.13611758723750628	-0.10298869982938295	0.1974164733148315	-0.06783712606955039	0.06302750868528285	0.18764691425558558	-0.09419158801393708	0.37786869012834406	-0.056581380817593896	0.216531107020078	0.0732634244209493	0.17904545544562764	0.08074915011549934	-0.32252193639221477	-0.33667811826454624	0.5791936373549522	0.17905952432793648	0.06917753289449212	-0.0773738998301529	-0.09349493122159187	0.26191916288762424	0.42763592164526687	-0.26534449781810066	-0.10293952000684975	-0.01986981881552401	-0.03895148088897647	-0.0737506118338489	-0.23529550788167586	-0.24725098789853606	0.004307531382813161	-0.3041848305966638	-0.3298785617912761	-0.10881472764463966	-0.4199949811003074
-0.39212475317295015	-0.13669201246979845	0.11674392365066472	-0.1361923145737124	-0.11057853816801433	0.0010149788435604998	0.09171437384158522	0.2000832815406292	0.0703488592187118	-0.12500869893625802	0.010502665415675363	-0.05586938618014359	0.41563562567308304	-0.0713926501696816	-0.1488978143891973	-0.10347785612260912	0.2833050049253349	0.8666580796446562	-0.021866263421731452	-0.41866478590728556	0.0859063682328034	-0.2288884450300003	0.04534422534498115	-0.06870903942583892	0.014098453252471853	-0.1856504789684776	-0.014286000765475445	0.03554845201707656	0.044881010136509275	0.010102478422182653	0.010967299473020015	-0.023602835427977507	0.1178851294152102	0.0738245820389962	0.24867232815356322	0.10389999112859233	-0.09875026494145771	-0.0671714312574731	0.15470590217998467	0.6199058758056113	0.490887445010587	-0.09328592261013106	0.5319757058127986	-0.2120893511028927	-0.1774261541461019	0.1817620308358123	-0.730958336016152	-0.2542211916972501	0.4159026707280549	0.2840727630753938
-0.19853968679755496	0.1084983703974136	-0.22799330669858425	0.4264177031821568	-0.11706097077841196	-0.10371773517971977	0.049762948769949016	-0.27827202848267035	-0.031775456491652185	0.1838963636166931	-0.41116959717015544	-0.1643179683534451	0.12377572586617264	0.2553681050673277	0.03218218338547846	0.48890825663602605	-0.09269022825419024	-0.14852487775319673	0.22664887171635045	-0.13861008121814447	-0.2077323631917839	-0.05353761895644343	-0.2598396345844924	-0.2744055357599195	0.48837081453659853	0.21463170549648944	0.12290913538438407	0.20511487698080957	-0.5565286548159417	-0.18930198626120182	-0.15782171639866252	0.3332486152318047	0.0014454881051923574	-0.10357597428858904	-0.1967323838669932	-0.02165410895542912	0.1190953523800272	0.05963026565214292	0.2581515818864438	-0.07183169141117254	0.6290594736391081	-0.45630962893477917	0.004922831049509394	-0.1130215883976712	0.4111076634220793	0.2125312104596607	0.2639346724754393	0.04652767888504444	0.12328697167767605	-0.43418582073604406
-0.15080007150823363	0.21244086638176615	0.19437559829293233	0.09682627832532548	-0.2266542213626385	0.08114748821528574	0.15616297516881417	0.03141655042807497	-0.5214669246761753	0.29808154163337786	-0.1999548685204162	0.3270566319917582	-0.2573525869294946	-0.07447387914498299	-0.04831091080290802	-0.42298534876939675	-0.21920699862825366	0.18456448905502407	0.04773318941772203	0.1641644641546074	-0.1929759886519622	0.2009424609658068	0.45924762239652356	-0.10250730627916693	-0.13140239440148863	-0.01991133407399362	-0.020662523024617945	0.6510587299579139	0.5177552714911253	0.01994509770126801	0.17686388041623613	-0.07015968004705948	0.2467075537404365	0.38325276570643246	-0.13446517798209734	0.17772397563826028	0.011051006051956882	0.1900334252889121	-0.026314305458363555	0.25875583280468967	0.826511435342903	-0.1539752594679085	-0.261939248052005	-0.11697000733529829	0.2758763297952682	0.12184324498983022	0.19825124509341455	-0.384686399843287	0.03680147748946233	0.1125734707714292
0.09832515591921917	0.05161723309506466	-0.10577710373716095	-0.23862245549388486	-0.13558752678357064	-0.11215448376321643	-0.004302721515583044	-0.3262951587570507	-0.41865472046176133	-0.13255923511078288	-0.008782592370089133	0.5527880833515981	0.1534207117392728	-0.11870274760647999	-0.3795429602135016	-0.23011614324396698	-0.06295444985141803	0.032350809365595534	-0.2899033039770997	-0.6582429967700341	-0.04267624405486331	-0.016532371705452284	-0.06256974576287695	0.2405341412563542	-0.06958818091005457	-0.21695548453283764	-0.31521512491613807	0.06811442178027664	-0.06353409718370995	-0.22783602830727698	-0.029864220459081013	-0.2635179005467169	-0.25583880247745827	0.009370556366749088	0.47319982012200706	-0.06870741539307902	-0.07966394215382683	-0.2605907424241349	-0.32729878945291263	-0.012272817111711395	-0.3856606249801205	0.08848108816680315	-0.273895189018296	0.2847604351382503	-0.34600512115691817	-0.3761202213677218	-0.08038324378769839	0.03435332731678355	0.26867821782778195	-0.30795682298235255
0.0839365711160601	0.2023106349683919	-0.18193160769959707	-0.1296033414501361	-0.06365155721622584	0.0801829869049788	0.04705532899217705	-0.4036200409142881	-0.10456660880452483	-0.35414081204211884	0.03535696052172909	-0.23410863541958507	-0.19952741226135587	0.35716819748589346	0.22503229905459787	-0.05417481154981707	-0.4276130064424304	-0.1379831561455243	-0.21264675529755836	-0.30376607036855474	0.2593067036603745	0.1580956595958253	-0.11194875074841255	0.2918468488930311	0.3239025217882009	0.11769311906178703	0.2805992997413777	0.0049167080884437095	0.48943662880310307	0.09896675522039268	0.3718317794683603	-0.4184156681915289	-0.24349894925062057	0.3482741129708819	0.3472035030714352	-0.4725277896504161	-0.09062042801220369	-0.3153955286674246	-0.29094301688081753	-0.331908332259175	-0.47014714585610234	-0.24702620204975068	-0.4553400360966827	0.3519308439379067	-0.2258658530264997	0.1785007093113847	0.3439294885806672	0.38469423822336274	0.09857928644964854	0.04602982090681656
-0.19119986083601917	0.04085096971149817	-0.12530555800426477	0.4218558354592114	-0.2753601351542227	-0.2093710319977771	-0.22151852783596132	-0.009623100373114212	0.130100418837529	0.47733062295193973	0.2550296896732402	0.020624372801465767	-0.23332845028128515	-0.08331531091746729	-0.07207349844242264	0.0953877103377429	-0.20027913824189394	-0.1348986971673581	0.05502599621438817	0.04445572830581568	-0.03159773741157399	0.08227201212175425	0.5314721826556597	0.02891287642975352	0.25945186312511664	0.20245768556199537	-0.025090276171384922	0.16262094303713803	0.40662099149034303	0.43028929233145163	0.31768622727883017	-0.47111389277999477	0.05140492170946593	-0.19516147364210903	0.10961188180009544	0.0031060059098191382	0.11413189140438253	0.2433549521656874	0.17021365440956893	-0.3996964381394981	-0.14523660966262497	0.21617540980976885	0.08555010457649223	0.36631546154442396	-0.1075825715515064	-0.40806491214688545	-0.11519960103721141	0.13772449442456464	0.21371463386253167	-0.3383423235675952
0.08113048198231389	-0.18967874370839838	-0.15708024559827424	-0.13111623346297654	0.15841844045207784	0.0770752458575211	0.0520790546555875	0.14309183130462488	-0.17887916515266455	-0.3984698005807004	0.4442603805562064	0.18411289417140325	0.17186225974504654	0.03613296329872846	0.11256321388719118	0.6689977993753974	-0.015396519647873072	0.21495461208273395	-0.3638821626179971	-0.30095537047153886	-0.08095732579059103	-0.30976245479382364	0.03461633532745066	-0.3302811661052518	0.0019529458294380811	-0.10788241479265902	0.11409150954937874	0.004557794018656759	-0.42751362938154064	-0.2778847285256824	-0.1562298493689815	-0.6747081366146609	-0.47781923783309677	-0.08777399530909248	-0.16499824676371144	0.033650150487418706	-0.06076800342688644	-0.08769552876935294	0.4589407171821598	0.5284416536825649	0.08375892115559688	0.2600909483974679	0.06408788630516715	0.23785763065797544	0.03024906947595159	0.049004576891474756	0.5018719550895794	-0.06914521455213475	0.14261959658862822	-0.1527415880841249
0.10686939708618735	0.1553704678284822	0.20087241630302527	0.05686695306043878	-0.5526803303949716	0.3124963123735415	-0.017163042713808932	-0.49799143997374085	-0.18745497402118078	-0.18211310110551954	-0.06853055128669792	0.40375934283822407	-0.4258611322883756	-0.31336322180014115	0.08509727334896504	0.18631129186581138	0.13611537760656162	0.17976885816300073	-0.5252975445005797	-0.30628242308212666	-0.28996520874173115	0.12358169991591482	0.17210868680611105	-0.40093272389286017	-0.08575888355144815	0.14253012158694858	-0.31866762759343675	0.2891360435005306	0.2221402758074626	-0.21685707427942483	-0.3387776951247238	0.21102396210781532	0.06443705630156499	-0.2249802936438789	-0.18590171191019336	0.5402912591778708	0.043598724793364296	-0.12074303121396418	-0.2189581128855875	-0.05681927655320621	0.2753267633031246	0.11352797595747419	0.5230686320487777	-0.20193471139499736	0.28919754624402577	-0.214279580485897	0.3789455329078541	0.05570514467764552	0.04830487107349377	-0.08603622834183298
-0.31376408883627965	-0.37992583602037655	0.05105972178513134	0.4081329013143725	0.0617715191300445	0.0015634552195686387	0.3206720244789583	0.07824827544030855	-0.29568199755652635	-0.025981936757727808	0.28986409643082783	-0.11494200479279944	-0.0845717128238988	0.05752143391491677	0.2966268514642844	-0.08829100219468539	-0.0743489697439562	0.3419944612175692	-0.03856370991786311	0.09921008442271749	0.3450615184034085	-0.13286383872733654	0.040610726828163864	0.21486016715376183	0.3247673083479018	-0.07699774632942509	-0.25698477664675135	0.015651818508114913	-0.45618213691560894	0.3655139558601473	-0.029265951028739603	0.13631210834216062	0.15201736099025398	0.01099818258156638	-0.0014956009675026359	-0.13201922551609782	-0.15535929932970458	-0.13649855798005728	-0.24207829156726657	0.21870092479633638	0.15379713032531037	-0.1069722118200762	-0.20737447723996943	0.31529206986710606	0.16592132507689447	0.06333151826771097	0.1895370055530741	-0.19294228999542576	-0.14967768204619178	-0.2584474830090778
