YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
1.0000000	0.0000048	0.9812958	0.0097730	0.1577524	0.0564031	0.4650371	0.7948738	0.6547873	0.6964192	0.1490871	1.0000000	0.9983775	0.7032800	0.4240249	0.1968523	0.8673567	1.0000000	1.0000000	0.0840548	0.0238100	0.9269918	0.8249132	1.0000000	1.0000000	0.5801049	0.4684095	0.1204358	0.9977465	0.8685105	0.6112084	0.3127836	0.4446344	0.5032255	0.7619719	0.7766419	0.1781543	0.4804678	0.0892624	0.2515213	0.9999861	0.9374153	0.9715911	0.2933209	0.1586475	0.3025063	0.9651357	0.7060009	0.0920253	0.2519995
0.6085991	0.0000041	1.0000000	0.0095928	0.0800363	0.1128887	0.3738465	0.7327381	0.5015462	1.0000000	0.0310499	1.0000000	0.9973701	0.1713415	0.3588863	0.5008559	0.9578284	1.0000000	0.9323201	0.2821839	0.0686141	0.8624244	1.0000000	0.8705450	0.8090674	0.5617201	0.3980554	0.2060509	0.9993986	0.9079867	0.6284806	0.3127836	0.4700449	0.7971664	0.6278461	0.6851464	0.4894054	0.4740194	0.3853560	0.2459716	0.9966788	0.6072754	0.9529543	0.5416198	0.1706426	0.2405194	0.9651359	0.8359849	0.0672243	0.0292065
0.8123265	0.0274490	0.7258880	0.0256916	0.4531387	0.2079917	0.3738465	0.7793688	0.6738815	0.6805243	0.1316232	1.0000000	0.4458359	0.4944622	0.3119606	0.4876493	0.5199795	0.8533938	0.4366985	0.2738801	0.1624424	1.0000000	1.0000000	1.0000000	1.0000000	0.4361846	0.4818895	0.3335383	0.9968360	0.5282440	0.4379560	0.3379100	0.3208599	0.4521940	0.7926538	0.8406479	0.1272265	0.4879039	0.2395870	0.2547818	0.9953197	0.5281426	0.9531958	0.4689173	0.2475616	0.2948307	1.0000000	0.5736908	0.6698625	0.0252921
0.9496376	0.0000985	0.4032747	0.2231999	0.7201871	0.1919731	0.3738465	0.8226528	0.3308484	1.0000000	0.1205809	0.8565277	0.9943557	0.6485293	0.2987863	0.4123202	1.0000000	0.9740414	0.5685543	0.4722847	0.7489169	0.7465610	1.0000000	1.0000000	1.0000000	0.0942297	0.4437047	0.4952635	0.9660232	0.9356761	0.3014595	0.3183115	0.5745559	0.7214135	0.9460217	0.8131762	0.3847433	0.4903236	0.7283890	0.2519981	0.9776428	0.5264479	0.9032394	0.0934116	0.6770000	0.3932923	0.9651358	0.8174912	0.0655592	0.0100736
1.0000000	0.0000046	1.0000000	0.0890390	0.1711555	0.1216704	0.7133202	0.9960686	0.1706985	0.8955396	0.7788034	1.0000000	0.9209445	0.9718741	0.5147385	0.2172262	1.0000000	0.8547903	1.0000000	0.2651824	0.0766752	0.6255982	0.3199505	1.0000000	1.0000000	0.0383582	0.1700944	0.1909903	0.9655896	0.9128537	0.6427602	0.3468011	0.4522513	0.6800916	0.4751275	0.7766419	0.1967770	0.3791117	0.2808120	0.0061756	0.9963258	0.7437966	0.9529543	0.4106156	0.1112088	0.3912396	0.9999963	0.7031235	0.0826430	0.0002859
1.0000000	0.0000051	1.0000000	0.0890390	0.1265933	0.1497079	0.4090525	0.9677850	0.6738815	0.7743461	0.1042157	0.7934580	0.9956653	0.1655630	0.3274179	0.5405530	1.0000000	1.0000000	1.0000000	0.3594018	0.1034850	1.0000000	0.7556266	0.5011552	0.8660000	0.6645894	0.5567803	0.2792714	0.9881724	0.9324327	0.7091529	0.2863607	0.4801132	0.5867526	0.3517192	0.6764191	0.7347035	0.4879039	0.8366361	0.0726765	0.9905140	0.9266389	0.9723613	0.5306579	0.1997875	0.3277221	0.9999999	0.4782194	0.3137963	0.4349940
1.0000000	0.0274566	0.6646494	0.1147896	0.0951176	0.1388583	0.4881725	0.9712971	0.6738815	1.0000000	0.0857730	0.6214606	0.9957238	0.8749560	0.3359381	0.5294182	1.0000000	1.0000000	1.0000000	0.2999601	0.4470513	1.0000000	0.6904353	1.0000000	1.0000000	0.2903487	0.6619395	0.3259126	0.9660232	0.9518993	0.2237754	0.3004889	0.2860643	0.7933848	0.7668092	0.7766420	0.1366451	0.4879040	0.8220141	0.2455158	0.9949393	0.4969380	0.9261065	0.5227193	0.3787088	0.3130426	0.9999999	0.5768631	0.4548528	0.1661181
0.7606653	0.0274359	1.0000000	0.0077801	0.0247638	0.0423626	0.3742684	0.9962462	0.6814912	1.0000000	0.3096143	1.0000000	0.9988481	0.5006587	0.5197264	0.3514364	1.0000000	0.9211325	1.0000000	0.3077855	0.1510380	0.8856025	0.7594972	0.8739895	1.0000000	0.2653177	0.4791047	0.4357271	0.9660232	0.9128537	0.6284805	0.3302864	0.7677075	0.7246184	0.7588030	0.8250235	0.1128593	0.4908078	0.1025849	0.2470211	0.9986598	0.5408000	0.9791574	0.4986747	0.1304618	0.3703569	0.9999999	0.6201489	0.5585180	0.0487577
1.0000000	0.0274381	0.9143782	0.0924153	0.1246837	0.2008100	0.3738465	0.5941136	0.5133093	1.0000000	0.1155561	1.0000000	0.7190826	0.8528940	0.5581042	0.3263684	0.9437662	1.0000000	0.9124731	0.1679512	0.3138901	0.8707515	1.0000000	1.0000000	1.0000000	0.0988577	0.4040589	0.4229308	0.9995855	0.8970010	0.5345629	0.3127836	0.4157756	0.7787775	0.7812823	0.8272979	0.0765320	0.6204134	0.6393263	0.2481689	0.6356672	0.5440743	0.9703730	0.6600818	0.2303544	0.3760852	0.9651358	0.8215720	0.6488054	0.0027484
0.9055952	0.0274442	0.7838255	0.0218265	0.1073862	0.1560704	0.3738465	0.9673210	0.6738815	1.0000000	0.0568068	1.0000000	0.7963501	0.3846544	0.3263671	0.5419444	1.0000000	1.0000000	1.0000000	0.3076401	0.1097181	1.0000000	1.0000000	0.6850565	1.0000000	0.5387318	0.4760985	0.1943218	0.9660232	0.9128538	0.4447987	0.3127836	0.3521181	0.7113215	0.7401339	0.7788274	0.1256127	0.4879040	0.1949144	0.2454544	0.9939674	0.5261149	0.9651255	0.8018626	0.2415886	0.3709787	0.9691076	0.8503138	0.5148993	0.0446304
