YCR040W	YNL105W	1
YCR040W	YBR281C	1
YCR097W	YCR040W	1
YCR097W	YCL066W	1
YCR097W	YGR044C	1
YPR199C	YCR040W	1
YPR199C	YCR096C	1
YPR199C	YML048WA	1
YPR199C	YJR044C	1
YCR096C	YCR040W	1
YHR006W	YCR040W	1
YOL067C	YCR096C	1
YOL067C	YMR019W	1
YOL067C	YGL254W	1
YOL067C	YHR156C	1
YOL067C	YLR302C	1
YOL067C	YBR167C	1
YOL067C	YEL071W	1
YOL067C	YOL159C	1
YMR019W	YLL055W	1
YMR019W	YPL215W	1
YGL254W	YOR140W	1
YGL254W	YJR044C	1
YDR463W	YCR096C	1
YDR463W	YMR019W	1
YDR463W	YPL060CA	1
YDR463W	YHR156C	1
YDR463W	YLR302C	1
YDR463W	YBR167C	1
YDR463W	YCL012W	1
YDR463W	YOL057W	1
YDR463W	YOL159C	1
YJL110C	YCR040W	1
YJL110C	YCR096C	1
YJL110C	YCL066W	1
YJL110C	YKR034W	1
YJL110C	YGL156W	1
YJL110C	YLL047W	1
YOL089C	YCR097W	1
YOL089C	YCR096C	1
YOL089C	YMR019W	1
YOL089C	YCR108C	1
YOL089C	YJL198W	1
YOL089C	YNL038W	1
YOL089C	YOL159C	1
YOR032C	YHR006W	1
YKR034W	YCR040W	1
YKR034W	YJL110C	1
YKR034W	YHR156C	1
YKL020C	YCR096C	1
YBL103C	YCR097W	1
YBL103C	YCR096C	1
YBL103C	YMR019W	1
YBL103C	YLR302C	1
YBL103C	YEL071W	1
YBL103C	YOL159C	1
YDR081C	YDR463W	1
YGR044C	YOR140W	1
YGR044C	YJL198W	1
YGR044C	YML055W	1
YBR083W	YDR463W	1
YBR083W	YMR164C	1
YBR083W	YMR135C	1
YJR147W	YMR019W	1
YJR147W	YGR249W	1
YJR147W	YOR265W	1
YGR249W	YBR167C	1
YDR421W	YCL066W	1
YDR421W	YHR015W	1
YMR164C	YGL247W	1
YGL162W	YGR249W	1
YGL162W	YMR135C	1
YGL162W	YIL012W	1
YGL162W	YNL038W	1
YGL162W	YOL159C	1
YCR040W	YCR097W	0
YCR040W	YPR199C	0
YCR040W	YCR096C	0
YCR040W	YHR006W	0
YCR040W	YOL067C	0
YCR040W	YMR019W	0
YCR040W	YGL254W	0
YCR040W	YDR463W	0
YCR040W	YJL110C	0
YCR040W	YCL066W	0
YCR040W	YOL089C	0
YCR040W	YOR032C	0
YCR040W	YKR034W	0
YCR040W	YKL020C	0
YCR040W	YBL103C	0
YCR040W	YDR081C	0
YCR040W	YGR044C	0
YCR040W	YBR083W	0
YCR040W	YJR147W	0
YCR040W	YGR249W	0
YCR040W	YOR140W	0
YCR040W	YDR421W	0
YCR040W	YMR164C	0
YCR040W	YGL162W	0
YCR040W	YPL060CA	0
YCR040W	YHR156C	0
YCR040W	YOR265W	0
YCR040W	YLR302C	0
YCR040W	YLL055W	0
YCR040W	YCR108C	0
YCR040W	YPL215W	0
YCR040W	YMR135C	0
YCR040W	YJL198W	0
YCR040W	YBR167C	0
YCR040W	YIL012W	0
YCR040W	YNL038W	0
YCR040W	YML055W	0
YCR040W	YCL012W	0
YCR040W	YGL156W	0
YCR040W	YLL047W	0
YCR040W	YML048WA	0
YCR040W	YGL247W	0
YCR040W	YHR015W	0
YCR040W	YEL071W	0
YCR040W	YOL057W	0
YCR040W	YJR044C	0
YCR040W	YOL159C	0
YCR097W	YPR199C	0
YCR097W	YCR096C	0
YCR097W	YHR006W	0
YCR097W	YOL067C	0
YCR097W	YMR019W	0
YCR097W	YGL254W	0
YCR097W	YDR463W	0
YCR097W	YJL110C	0
YCR097W	YOL089C	0
YCR097W	YOR032C	0
YCR097W	YKR034W	0
YCR097W	YKL020C	0
YCR097W	YBL103C	0
YCR097W	YDR081C	0
YCR097W	YBR083W	0
YCR097W	YJR147W	0
YCR097W	YGR249W	0
YCR097W	YOR140W	0
YCR097W	YDR421W	0
YCR097W	YMR164C	0
YCR097W	YGL162W	0
YCR097W	YPL060CA	0
YCR097W	YHR156C	0
YCR097W	YOR265W	0
YCR097W	YLR302C	0
YCR097W	YLL055W	0
YCR097W	YCR108C	0
YCR097W	YPL215W	0
YCR097W	YMR135C	0
YCR097W	YJL198W	0
YCR097W	YBR167C	0
YCR097W	YIL012W	0
YCR097W	YNL038W	0
YCR097W	YNL105W	0
YCR097W	YML055W	0
YCR097W	YCL012W	0
YCR097W	YBR281C	0
YCR097W	YGL156W	0
YCR097W	YLL047W	0
YCR097W	YML048WA	0
YCR097W	YGL247W	0
YCR097W	YHR015W	0
YCR097W	YEL071W	0
YCR097W	YOL057W	0
YCR097W	YJR044C	0
YCR097W	YOL159C	0
YPR199C	YCR097W	0
YPR199C	YHR006W	0
YPR199C	YOL067C	0
YPR199C	YMR019W	0
YPR199C	YGL254W	0
YPR199C	YDR463W	0
YPR199C	YJL110C	0
YPR199C	YCL066W	0
YPR199C	YOL089C	0
YPR199C	YOR032C	0
YPR199C	YKR034W	0
YPR199C	YKL020C	0
YPR199C	YBL103C	0
YPR199C	YDR081C	0
YPR199C	YGR044C	0
YPR199C	YBR083W	0
YPR199C	YJR147W	0
YPR199C	YGR249W	0
YPR199C	YOR140W	0
YPR199C	YDR421W	0
YPR199C	YMR164C	0
YPR199C	YGL162W	0
YPR199C	YPL060CA	0
YPR199C	YHR156C	0
YPR199C	YOR265W	0
YPR199C	YLR302C	0
YPR199C	YLL055W	0
YPR199C	YCR108C	0
YPR199C	YPL215W	0
YPR199C	YMR135C	0
YPR199C	YJL198W	0
YPR199C	YBR167C	0
YPR199C	YIL012W	0
YPR199C	YNL038W	0
YPR199C	YNL105W	0
YPR199C	YML055W	0
YPR199C	YCL012W	0
YPR199C	YBR281C	0
YPR199C	YGL156W	0
YPR199C	YLL047W	0
YPR199C	YGL247W	0
YPR199C	YHR015W	0
YPR199C	YEL071W	0
YPR199C	YOL057W	0
YPR199C	YOL159C	0
YCR096C	YCR097W	0
YCR096C	YPR199C	0
YCR096C	YHR006W	0
YCR096C	YOL067C	0
YCR096C	YMR019W	0
YCR096C	YGL254W	0
YCR096C	YDR463W	0
YCR096C	YJL110C	0
YCR096C	YCL066W	0
YCR096C	YOL089C	0
YCR096C	YOR032C	0
YCR096C	YKR034W	0
YCR096C	YKL020C	0
YCR096C	YBL103C	0
YCR096C	YDR081C	0
YCR096C	YGR044C	0
YCR096C	YBR083W	0
YCR096C	YJR147W	0
YCR096C	YGR249W	0
YCR096C	YOR140W	0
YCR096C	YDR421W	0
YCR096C	YMR164C	0
YCR096C	YGL162W	0
YCR096C	YPL060CA	0
YCR096C	YHR156C	0
YCR096C	YOR265W	0
YCR096C	YLR302C	0
YCR096C	YLL055W	0
YCR096C	YCR108C	0
YCR096C	YPL215W	0
YCR096C	YMR135C	0
YCR096C	YJL198W	0
YCR096C	YBR167C	0
YCR096C	YIL012W	0
YCR096C	YNL038W	0
YCR096C	YNL105W	0
YCR096C	YML055W	0
YCR096C	YCL012W	0
YCR096C	YBR281C	0
YCR096C	YGL156W	0
YCR096C	YLL047W	0
YCR096C	YML048WA	0
YCR096C	YGL247W	0
YCR096C	YHR015W	0
YCR096C	YEL071W	0
YCR096C	YOL057W	0
YCR096C	YJR044C	0
YCR096C	YOL159C	0
YHR006W	YCR097W	0
YHR006W	YPR199C	0
YHR006W	YCR096C	0
YHR006W	YOL067C	0
YHR006W	YMR019W	0
YHR006W	YGL254W	0
YHR006W	YDR463W	0
YHR006W	YJL110C	0
YHR006W	YCL066W	0
YHR006W	YOL089C	0
YHR006W	YOR032C	0
YHR006W	YKR034W	0
YHR006W	YKL020C	0
YHR006W	YBL103C	0
YHR006W	YDR081C	0
YHR006W	YGR044C	0
YHR006W	YBR083W	0
YHR006W	YJR147W	0
YHR006W	YGR249W	0
YHR006W	YOR140W	0
YHR006W	YDR421W	0
YHR006W	YMR164C	0
YHR006W	YGL162W	0
YHR006W	YPL060CA	0
YHR006W	YHR156C	0
YHR006W	YOR265W	0
YHR006W	YLR302C	0
YHR006W	YLL055W	0
YHR006W	YCR108C	0
YHR006W	YPL215W	0
YHR006W	YMR135C	0
YHR006W	YJL198W	0
YHR006W	YBR167C	0
YHR006W	YIL012W	0
YHR006W	YNL038W	0
YHR006W	YNL105W	0
YHR006W	YML055W	0
YHR006W	YCL012W	0
YHR006W	YBR281C	0
YHR006W	YGL156W	0
YHR006W	YLL047W	0
YHR006W	YML048WA	0
YHR006W	YGL247W	0
YHR006W	YHR015W	0
YHR006W	YEL071W	0
YHR006W	YOL057W	0
YHR006W	YJR044C	0
YHR006W	YOL159C	0
YOL067C	YCR040W	0
YOL067C	YCR097W	0
YOL067C	YPR199C	0
YOL067C	YHR006W	0
YOL067C	YDR463W	0
YOL067C	YJL110C	0
YOL067C	YCL066W	0
YOL067C	YOL089C	0
YOL067C	YOR032C	0
YOL067C	YKR034W	0
YOL067C	YKL020C	0
YOL067C	YBL103C	0
YOL067C	YDR081C	0
YOL067C	YGR044C	0
YOL067C	YBR083W	0
YOL067C	YJR147W	0
YOL067C	YGR249W	0
YOL067C	YOR140W	0
YOL067C	YDR421W	0
YOL067C	YMR164C	0
YOL067C	YGL162W	0
YOL067C	YPL060CA	0
YOL067C	YOR265W	0
YOL067C	YLL055W	0
YOL067C	YCR108C	0
YOL067C	YPL215W	0
YOL067C	YMR135C	0
YOL067C	YJL198W	0
YOL067C	YIL012W	0
YOL067C	YNL038W	0
YOL067C	YNL105W	0
YOL067C	YML055W	0
YOL067C	YCL012W	0
YOL067C	YBR281C	0
YOL067C	YGL156W	0
YOL067C	YLL047W	0
YOL067C	YML048WA	0
YOL067C	YGL247W	0
YOL067C	YHR015W	0
YOL067C	YOL057W	0
YOL067C	YJR044C	0
YMR019W	YCR040W	0
YMR019W	YCR097W	0
YMR019W	YPR199C	0
YMR019W	YCR096C	0
YMR019W	YHR006W	0
YMR019W	YOL067C	0
YMR019W	YGL254W	0
YMR019W	YDR463W	0
YMR019W	YJL110C	0
YMR019W	YCL066W	0
YMR019W	YOL089C	0
YMR019W	YOR032C	0
YMR019W	YKR034W	0
YMR019W	YKL020C	0
YMR019W	YBL103C	0
YMR019W	YDR081C	0
YMR019W	YGR044C	0
YMR019W	YBR083W	0
YMR019W	YJR147W	0
YMR019W	YGR249W	0
YMR019W	YOR140W	0
YMR019W	YDR421W	0
YMR019W	YMR164C	0
YMR019W	YGL162W	0
YMR019W	YPL060CA	0
YMR019W	YHR156C	0
YMR019W	YOR265W	0
YMR019W	YLR302C	0
YMR019W	YCR108C	0
YMR019W	YMR135C	0
YMR019W	YJL198W	0
YMR019W	YBR167C	0
YMR019W	YIL012W	0
YMR019W	YNL038W	0
YMR019W	YNL105W	0
YMR019W	YML055W	0
YMR019W	YCL012W	0
YMR019W	YBR281C	0
YMR019W	YGL156W	0
YMR019W	YLL047W	0
YMR019W	YML048WA	0
YMR019W	YGL247W	0
YMR019W	YHR015W	0
YMR019W	YEL071W	0
YMR019W	YOL057W	0
YMR019W	YJR044C	0
YMR019W	YOL159C	0
YGL254W	YCR040W	0
YGL254W	YCR097W	0
YGL254W	YPR199C	0
YGL254W	YCR096C	0
YGL254W	YHR006W	0
YGL254W	YOL067C	0
YGL254W	YMR019W	0
YGL254W	YDR463W	0
YGL254W	YJL110C	0
YGL254W	YCL066W	0
YGL254W	YOL089C	0
YGL254W	YOR032C	0
YGL254W	YKR034W	0
YGL254W	YKL020C	0
YGL254W	YBL103C	0
YGL254W	YDR081C	0
YGL254W	YGR044C	0
YGL254W	YBR083W	0
YGL254W	YJR147W	0
YGL254W	YGR249W	0
YGL254W	YDR421W	0
YGL254W	YMR164C	0
YGL254W	YGL162W	0
YGL254W	YPL060CA	0
YGL254W	YHR156C	0
YGL254W	YOR265W	0
YGL254W	YLR302C	0
YGL254W	YLL055W	0
YGL254W	YCR108C	0
YGL254W	YPL215W	0
YGL254W	YMR135C	0
YGL254W	YJL198W	0
YGL254W	YBR167C	0
YGL254W	YIL012W	0
YGL254W	YNL038W	0
YGL254W	YNL105W	0
YGL254W	YML055W	0
YGL254W	YCL012W	0
YGL254W	YBR281C	0
YGL254W	YGL156W	0
YGL254W	YLL047W	0
YGL254W	YML048WA	0
YGL254W	YGL247W	0
YGL254W	YHR015W	0
YGL254W	YEL071W	0
YGL254W	YOL057W	0
YGL254W	YOL159C	0
YDR463W	YCR040W	0
YDR463W	YCR097W	0
YDR463W	YPR199C	0
YDR463W	YHR006W	0
YDR463W	YOL067C	0
YDR463W	YGL254W	0
YDR463W	YJL110C	0
YDR463W	YCL066W	0
YDR463W	YOL089C	0
YDR463W	YOR032C	0
YDR463W	YKR034W	0
YDR463W	YKL020C	0
YDR463W	YBL103C	0
YDR463W	YDR081C	0
YDR463W	YGR044C	0
YDR463W	YBR083W	0
YDR463W	YJR147W	0
YDR463W	YGR249W	0
YDR463W	YOR140W	0
YDR463W	YDR421W	0
YDR463W	YMR164C	0
YDR463W	YGL162W	0
YDR463W	YOR265W	0
YDR463W	YLL055W	0
YDR463W	YCR108C	0
YDR463W	YPL215W	0
YDR463W	YMR135C	0
YDR463W	YJL198W	0
YDR463W	YIL012W	0
YDR463W	YNL038W	0
YDR463W	YNL105W	0
YDR463W	YML055W	0
YDR463W	YBR281C	0
YDR463W	YGL156W	0
YDR463W	YLL047W	0
YDR463W	YML048WA	0
YDR463W	YGL247W	0
YDR463W	YHR015W	0
YDR463W	YEL071W	0
YDR463W	YJR044C	0
YJL110C	YCR097W	0
YJL110C	YPR199C	0
YJL110C	YHR006W	0
YJL110C	YOL067C	0
YJL110C	YMR019W	0
YJL110C	YGL254W	0
YJL110C	YDR463W	0
YJL110C	YOL089C	0
YJL110C	YOR032C	0
YJL110C	YKL020C	0
YJL110C	YBL103C	0
YJL110C	YDR081C	0
YJL110C	YGR044C	0
YJL110C	YBR083W	0
YJL110C	YJR147W	0
YJL110C	YGR249W	0
YJL110C	YOR140W	0
YJL110C	YDR421W	0
YJL110C	YMR164C	0
