YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
-0.01375694102960066	0.0380888152291694	0.5050447407783909	0.05997164645533484	-0.23030921196403029	-0.12446283499506555	0.30542530334544826	0.34002889721671165	-0.03907442640076625	0.8784855150412155	-0.22567000129664283	-0.17710389694922823	0.009710011937375466	0.23074476119432194	0.21736164571688577	-0.3692629219637158	0.3918154820169238	0.36339445393505526	-0.3208709435924911	0.14613126916059327	-0.029549323888918726	0.10955138070884539	0.3227545605862284	0.34169633053721127	-0.3790380913703371	-0.004860462831803091	-0.27373290581747584	-0.01876284714339455	0.4334043040636925	-0.07491988820487328	-0.23272841056092822	0.07693604345861259	0.1589984018138794	-0.1394738934822471	0.10186592895073461	0.07537239370943602	-0.1818378303352863	-0.41329331196857383	-0.08512016039762792	-0.1589810741946447	-0.4795390677426271	0.18524816072461325	-0.13062978442301457	-0.16239770848775975	-0.47526962367110226	-0.05838884034722464	-0.1342736606133155	0.5501975454619308	0.33913893879672374	0.09902910120644373
0.5450171142510332	-0.17069509403241925	0.17136292987253096	-0.052553949689555464	-0.13706664762479875	0.025573633643696102	-0.24662324334055477	0.30340003973971885	0.25180849080434925	-0.09903061513299086	0.29897782578865484	-0.11829312469222973	-0.13392895694245918	0.5360452592969941	0.03886981232534541	-0.2782581945343107	0.40610775479650646	-0.1737098760467963	0.021127839444890415	0.04208772151992175	0.08512552458727315	0.20583618678575644	-0.28480613042361236	0.010598158838108197	0.3608430356077486	-0.34554254392505324	0.37394730471145965	0.02036569966257608	0.008650800185687844	0.22625028342500764	-0.005766990866821056	0.31428515927193224	-0.18217506845192233	-0.17164292325900535	-0.26226269671915886	-0.08246553977968875	-0.05928732940566239	0.26029244206150026	0.011762554842204684	0.17771580094989567	0.038025005526147855	0.2572744766795071	-0.06427551672442627	-0.16280343965563066	-0.21818511881358396	-0.09732665373914323	-0.06157003771405221	-0.038716263346792255	0.2225125054833161	-0.350880946286177
-0.21927183441990206	0.22285208189572198	-0.2253111846514888	0.003029163191029018	0.14708092075357596	0.4506332183188311	-0.1606461515119026	-0.140573463824901	0.36075197844069495	0.3978051816670724	0.7336551932340666	0.5853443459661944	-0.04196826076790498	-0.23707268585255176	-0.15913160141045085	0.027640967060228998	-0.009597531511697453	-0.19895214449043913	-0.23737297488710435	-0.04071491499266991	0.06613068067818045	-0.2703833542462477	0.057553151155821575	-0.5390809546474887	0.37376701655657024	0.16425647903527693	0.3447034515444939	-0.2880257366683797	-0.26689978197411585	0.006802936964379962	-0.3873336866182577	-0.050212749784541794	0.33904128501836966	-0.2644863037780429	-0.010655185562463356	-0.04877796694726655	0.11346162932973564	-0.3106922395042732	0.2867321666477311	-0.31206604693579165	0.15636362619597624	-0.4275468141340603	-0.1375343622253601	-0.11824755482117599	0.04829164899936997	0.4079768709044613	-0.30482750423315874	0.31557810857130225	0.02454651632699366	-0.031864494783179
-0.04067007195613856	-0.14293062348886415	0.3515129295467369	0.24338244159138547	-0.2561591040960011	0.19380896023487482	0.2951545278888179	-0.1664898946124849	0.37700035809230653	0.02432436845958815	-0.08984799586678659	0.010239450891925529	0.10783619274900418	-0.021250588264940553	-0.3455992437570599	0.05104364908599536	-0.24063696427158238	-0.060650516759743915	-0.01857709991817192	-0.07257685930180298	-0.10516655708758198	0.25882772572402823	-0.48023590863252497	-0.1391047245467855	0.24239153065187405	-0.36797195142337685	0.4342732238073998	-0.40211199967141	0.059580217911491075	-0.22214077726070267	-0.06140139328511032	-0.19135732345050344	-0.24826131361702272	0.20920604535570814	5.536282851855397E-4	0.13248451152312868	0.20969707853878014	-0.07722434824622997	-0.07457760715589648	0.21837006479053883	-0.3628677237786764	0.3472022845383677	-0.15361114563035752	0.25177335623130975	-0.380008908401419	-0.15791869786474827	-0.05276202363853095	0.379084905713783	-0.4610507181624669	-0.22207018506171175
0.06322793253059623	0.35010947498141626	0.28909629842404677	-0.4237784013051292	0.01783583201682405	-0.2308005789216837	-0.12065963306801095	0.21112955852436027	0.39386194550446707	-0.05376838100629016	0.02778635381788029	0.01941627002264316	0.0743214942457377	-0.185929923196701	0.1614583101342623	-0.4092676303867004	-0.10364929881198844	-0.18146624820973123	0.25890648923406007	-0.11505566009125026	0.3200039596456374	-0.1993983352563719	0.277466708961823	-0.11126382137449295	-0.42017185021967146	0.10446108281802423	-0.4585293577325021	0.12021343931241252	0.31819838169851183	0.1333845543324204	-0.10945170316523453	-0.08903176113318259	-0.21074522051529018	0.0737210774417851	-0.15787182065832606	0.34019395155427035	0.2662439188143584	0.1499682497839808	-0.2383963102494551	-0.2539097384021292	0.23020320200246355	-0.21694796755387885	0.17287605393888167	0.4504320850198092	0.09839510621647689	0.1524275146621913	-0.15317921803793483	-0.017611461387928	-0.04093451640588041	0.19639204736413354
-0.2827469726111912	0.05157577501824264	0.5050048710894429	-0.02174494805461812	-0.28440352734573104	-0.12715214278202172	0.31815767363632996	-0.08025258352568085	-0.12789192316737658	0.26925848157615623	0.0534975284699679	-0.26312810168150624	-0.21869516685938897	-0.11222955461414143	-0.01242925232987274	-0.08666803079456623	0.28175023580454767	-0.046266419455676076	-0.012501597046041446	-0.24948973785250164	-0.09495255086470873	0.04217107997475264	-0.27651463400337545	-0.23961433507018343	-0.01492383454754495	-0.006490225495498887	-0.30476424967656124	0.03930915161222329	-0.40348774774323937	-0.11063727972400803	-0.2762402193153666	-0.2736484562023303	-0.10975045276632392	0.21744580663536534	-0.052388611005667	-0.3904350527917248	0.2998499478387686	-0.11960382506823078	-0.007892043868869787	-0.22151237809051258	-0.11459458560531238	-0.09913016725231884	0.30632527771590745	-0.2433146540180406	-0.021301436747787814	-0.14505243143009025	0.05179392949803506	0.1805611390125233	-0.0854054820120575	0.2717244432407956
-0.057174647175425926	-0.34820804745840594	0.07652400162509823	0.15283946489319283	0.43608465684823017	-0.12749283534471573	-0.21254633132896594	-0.21578032476779588	0.3641845884715013	0.03636570036146737	-0.20402929421446503	-0.37368598308414125	0.02509080138714633	0.3381276679938719	-0.1354197560052633	0.5434594073475905	0.052807146513953136	0.2063041536325312	-0.11326092600557867	0.17109015115566226	0.2670138988884683	-0.24673198404415367	0.14527633160600373	0.49401407929107405	0.12277364849830298	-0.07982150798866636	-0.15292673168312804	-0.2840621503019656	0.028741514665513078	0.20902806484261582	-0.3406591550870055	0.10100825661375451	-0.32709552417808024	-0.23520972285326144	-0.028171171691404973	-0.2415402252770024	0.05519647105820525	0.49820699841979427	0.02689703677856574	-0.0905848757861256	0.4124509656758927	-0.04952391055366205	0.19544411678285306	0.18606491982193876	-0.08630773413585054	0.16578707348097824	-0.03928406000767923	0.07443691437803791	0.7604541960098095	0.06459461021052372
-0.5138680375724753	-0.2744129988889075	-0.11475734431078323	-0.12474647803589546	-0.01965836851590161	-0.10147839624448013	-0.41482447245188564	0.671232712856083	-0.10263582138918688	-0.09332848876477483	0.07205756956886306	-0.19719804214870043	0.21240621467996595	-0.07751207277152873	-0.04940471860791033	-0.18240725078260764	-0.5255216196025814	0.23138197928595655	-0.5400861013694089	-0.3189343795158119	-0.011337084831283156	0.03326711929110242	0.07955798676702423	-0.18535763948849848	0.7466503691973059	0.04134395896287808	-0.35622234560938465	-0.09681757053276167	-0.24939864486169677	0.05621353251266321	-0.2279489265405772	0.15002831915673825	0.012293712164207006	-0.2600180884302319	-0.14590562388401504	0.3164743023638822	0.15067211672481606	0.027371422527001858	-0.17088527179852267	-0.19537441181851636	0.16553715564853488	-0.6081656927440784	-0.5147610053577093	-0.1932830056816408	0.3111820655229071	-0.37081090344302525	-0.04959178013944121	-0.09266377654744237	0.17591783384771364	-0.18454641935427918
-0.046779889401342645	1.2436443640010414E-4	-0.44223519544755785	-0.1954217435229672	0.31750544013067383	0.039184917290437014	0.14929134289653673	-0.4516165492265252	-0.25748007541396006	-0.1158274585992222	0.44006861593749147	-0.23947171780060025	0.029327014272116834	0.4412408109472189	0.011054833835114651	0.3331952936363767	-0.5755326492202809	-0.033260276395069746	-0.41755605290255604	-0.17137628580746386	0.04140289725343653	-0.13378583298912053	-0.037157098800235856	-0.08498598124769327	0.011647986260847652	0.06116897536316317	-0.2616672008573413	-0.34014995456948677	-0.04833933759300452	0.28553634403383105	-0.27156139263413004	0.10661947093620128	-0.1276560512467222	-0.1280923302834073	-0.1398845749338953	-0.2282607334285062	-0.07891343473777042	-0.030452093345195375	0.2113071492170757	-0.25396336187523416	-0.015098996692295754	-0.35610516945621046	0.00607120434158796	0.45014541788186035	0.3996814201984444	-0.09986763747259517	-0.030824315925697263	-0.0808052401672408	0.5426070075538877	-0.028988440214589354
0.10740906744276667	0.3150280944459365	0.3257643342877527	-0.2997975097905369	0.23830029565334584	0.2138951475432293	-0.1380541128989172	0.061611563906156276	-0.05848896191195015	0.3055583982206816	-0.285130194269635	0.024365441234990577	0.061917241953810716	-0.28569699139971905	-0.2530435122742153	-0.16277211923648446	0.006261666142731655	-0.32727476424607865	-0.3396371490942759	-0.3011083536911557	-0.021959264367977797	0.34958882373770717	-0.028837084291615578	0.5159808840428619	-0.2197674774224165	0.01330607146322997	0.186688097847221	-0.23650843328814697	-0.005202556125946191	-0.22664650381329832	-0.10796109088158773	-0.23165964703166644	0.03786930646793816	0.4452847341746267	-0.3372890954456233	0.016096721569391324	0.40627437078225903	-0.2722866163245502	-0.17599652254036477	0.2469024445966148	-0.47490540057238906	0.538041038243002	0.17238357551881042	0.01825682285810215	-0.14293344086447834	0.1472692483469812	0.17046099833245792	-0.07288476211721306	0.11069317753943467	0.3381098832718066
0.19944135634729332	-0.11841101674914208	0.5120059018573121	0.3387878838635504	0.028700664474681784	-0.1716564467628683	0.04291445493544105	-0.2063327223766935	-0.14363664461229675	-0.05880691732684245	0.277115832319015	-0.07623945837472645	0.0174695830867591	-0.23913538418507266	-0.23408429930524016	0.10634378871565268	-0.3041829823771433	-0.02494153245357845	-0.004031442830966347	0.10563797193557581	-0.2765117406697221	0.11768911392848791	0.21779595586405892	-0.14201316563704888	0.20079909840331936	0.19949335358632697	-0.11321143291815274	0.351083167864195	0.0806878013725377	0.27025501366946886	-0.11152038226848132	0.11882632776209402	-0.10489844397227903	0.6248851630215628	-0.02232397261305961	-0.3229965909840198	-0.4413366294029597	-0.05779043041848796	0.183023307533302	0.3771542047170743	0.39745012582715195	-0.0648785126363592	-0.16901829146558772	0.6165336948970542	-0.5509534046964553	-0.04522337295384891	-0.025067239335314608	0.637433308777156	0.0037327939932735176	0.22942961147390215
-0.302694795003283	-0.14086410472163605	-0.21059353012291213	0.384525333686094	-0.13765491918651096	0.3894552609592805	0.3721864869796008	0.2610111499971703	0.5157340990444654	-0.11884022509737709	-0.1946371530088563	0.11624998925389059	0.2732381746012912	0.19114177213132372	-0.3055144278541142	-0.011267349346628694	0.1762439622101756	-0.5779171761493875	0.0033280268603053673	0.07447771576207766	0.1818594549040985	-0.105689429901151	0.1813363567961138	-0.32938201044927967	0.26183351819931333	-0.04112112021862668	0.3918373983142647	-0.0027805887024067843	-0.07435130235623334	-0.16640112168175253	0.4209737188249725	0.25429553871498967	0.026006070587128075	-0.12615346544108968	-0.017540174611302577	0.08674446975034725	-0.17298935019316827	-0.011522980457278592	0.0959593977792691	-0.4478792446311971	-0.12423353041785223	-0.4556873484886042	0.16481190961970033	0.035344332690391916	-0.21304880165162243	-0.2827479211684772	-0.18206246692717384	-0.3851483733773643	-0.1420048064512167	-0.15240445023983967
-0.14415814589080192	0.2212099064441614	0.03664001552114751	-0.012922252588995828	0.21911144917861336	0.49901417441861506	-0.1496768841953665	-0.3761817279322289	0.15822716462190137	0.2766765810074748	-0.10062565878916295	0.3512807161561905	0.31731021863724973	-0.041806878033263	-0.1512046343686959	0.08478414250316299	-0.005780423413758282	0.1603375443340151	-0.07517567093862725	0.09953855638651406	0.23272800440772953	0.39284731911537163	0.14721103058165294	0.18153400568663738	-0.24649666559383776	-0.13659015356948973	-0.07416727961528781	-0.02440649549755089	0.3900468242766305	-0.0043142929413754055	0.05519805392651247	-0.10128650212875341	-0.11210574969006126	-0.1100706983227204	-0.02516326404739527	0.08144520254687065	-0.06062618413232071	-0.22130532509833042	-0.0073685691544212815	0.3405692318710073	-0.006697433923976674	0.2509188417050815	0.08596517956773671	0.3464823525733904	0.4393510885712742	-0.5006981299558653	-0.4439302651187277	0.09429238546726464	-0.16508086809226458	0.3010549834351046
